yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Export,Armenia,World,81.0,Other base metals; cermets; articles thereof,25694625.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2006,2006.0,Export,Armenia,Germany,81.0,Other base metals; cermets; articles thereof,14516128.0,,40.7696272,44.6736646,51.1638175,10.4478313
2006,2006.0,Export,Armenia,Malaysia,81.0,Other base metals; cermets; articles thereof,5371.0,,40.7696272,44.6736646,4.5693754,102.2656823
2006,2006.0,Export,Armenia,Netherlands,81.0,Other base metals; cermets; articles thereof,11135520.0,,40.7696272,44.6736646,52.2434979,5.6343227
2006,2006.0,Export,Armenia,Russian Federation,81.0,Other base metals; cermets; articles thereof,36000.0,,40.7696272,44.6736646,64.6863136,97.7453061
2006,2006.0,Export,Armenia,Switzerland,81.0,Other base metals; cermets; articles thereof,1606.0,,40.7696272,44.6736646,46.7985624,8.2319736
