yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Import,Oman,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,9326376.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2012,2012.0,Import,Oman,China,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,102307.0,,21.0000287,57.0036901,35.000074,104.999927
2012,2012.0,Import,Oman,Germany,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,301451.0,,21.0000287,57.0036901,51.1638175,10.4478313
2012,2012.0,Import,Oman,Netherlands,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,515534.0,,21.0000287,57.0036901,52.2434979,5.6343227
2012,2012.0,Import,Oman,India,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1160091.0,,21.0000287,57.0036901,22.3511148,78.6677428
2012,2012.0,Import,Oman,Sweden,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,387391.0,,21.0000287,57.0036901,59.6749712,14.5208584
2012,2012.0,Import,Oman,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,763084.0,,21.0000287,57.0036901,24.0002488,53.9994829
2012,2012.0,Import,Oman,United Kingdom,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,96010.0,,21.0000287,57.0036901,54.7023545,-3.2765753
2012,2012.0,Import,Oman,USA,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,6000507.0,,21.0000287,57.0036901,39.7837304,-100.445882
