,rtTitle,ptTitle,rgDesc,TradeValue
0,Comoros,Algeria,Export,5946.0
1,Comoros,Algeria,Import,28.0
2,Comoros,Djibouti,Export,9145.0
3,Comoros,Israel,Import,44504.0
4,Comoros,Jordan,Export,5946.0
5,Comoros,Jordan,Import,14268.0
6,Comoros,Kuwait,Import,27520.0
7,Comoros,Lebanon,Import,5581.0
8,Comoros,Libya,Import,40281.0
9,Comoros,Mauritania,Import,154046.0
10,Comoros,Morocco,Import,673406.0
11,Comoros,Oman,Export,251.0
12,Comoros,Oman,Import,368575.0
13,Comoros,Pakistan,Export,793016.0
14,Comoros,Pakistan,Import,27101332.0
15,Comoros,Qatar,Import,302910.0
16,Comoros,Saudi Arabia,Export,338055.0
17,Comoros,Saudi Arabia,Import,1156529.0
18,Comoros,Syria,Import,19430.0
19,Comoros,Turkey,Export,693003.0
20,Comoros,Turkey,Import,2027624.0
21,Comoros,United Arab Emirates,Export,683874.0
22,Comoros,United Arab Emirates,Import,46911603.0
23,Comoros,World,Export,16596931.0
24,Comoros,World,Import,210476215.0
25,Comoros,Yemen,Import,123459.0
