yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Import,Afghanistan,World,25.0,Salt; sulfur; earths and stone; plastering materials,28986814.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2008,2008.0,Import,Afghanistan,China,25.0,Salt; sulfur; earths and stone; plastering materials,2070.0,,33.7680065,66.2385139,35.000074,104.999927
2008,2008.0,Import,Afghanistan,Iran,25.0,Salt; sulfur; earths and stone; plastering materials,320294.0,,33.7680065,66.2385139,32.6475314,54.5643516
2008,2008.0,Import,Afghanistan,Pakistan,25.0,Salt; sulfur; earths and stone; plastering materials,28576694.0,,33.7680065,66.2385139,30.3308401,71.247499
2008,2008.0,Import,Afghanistan,India,25.0,Salt; sulfur; earths and stone; plastering materials,25550.0,,33.7680065,66.2385139,22.3511148,78.6677428
2008,2008.0,Import,Afghanistan,Slovakia,25.0,Salt; sulfur; earths and stone; plastering materials,2117.0,,33.7680065,66.2385139,48.7411522,19.4528646
2008,2008.0,Import,Afghanistan,Tajikistan,25.0,Salt; sulfur; earths and stone; plastering materials,55089.0,,33.7680065,66.2385139,38.6281733,70.8156541
2008,2008.0,Import,Afghanistan,Turkey,25.0,Salt; sulfur; earths and stone; plastering materials,5000.0,,33.7680065,66.2385139,38.9597594,34.9249653
