,rtTitle,ptTitle,rgDesc,TradeValue
0,Azerbaijan,Afghanistan,Export,82698366.0
1,Azerbaijan,Afghanistan,Import,47088.0
2,Azerbaijan,Algeria,Export,293094.0
3,Azerbaijan,Algeria,Import,53160.0
4,Azerbaijan,Bahrain,Export,204768.0
5,Azerbaijan,Bahrain,Import,828730.0
6,Azerbaijan,Cyprus,Export,13362920.0
7,Azerbaijan,Cyprus,Import,1867848.0
8,Azerbaijan,Djibouti,Export,3751.0
9,Azerbaijan,Georgia,Export,547543244.0
10,Azerbaijan,Georgia,Import,50251195.0
11,Azerbaijan,Iraq,Export,9974493.0
12,Azerbaijan,Iraq,Import,1097387.0
13,Azerbaijan,Israel,Export,1331461795.0
14,Azerbaijan,Israel,Import,40377844.0
15,Azerbaijan,Jordan,Export,20016.0
16,Azerbaijan,Jordan,Import,6407661.0
17,Azerbaijan,Kuwait,Export,204673.0
18,Azerbaijan,Kuwait,Import,3062953.0
19,Azerbaijan,Lebanon,Export,32182.0
20,Azerbaijan,Lebanon,Import,885549.0
21,Azerbaijan,Libya,Export,43806729.0
22,Azerbaijan,Malta,Export,12492488.0
23,Azerbaijan,Malta,Import,156585.0
24,Azerbaijan,Mauritania,Import,5840.0
25,Azerbaijan,Morocco,Export,1570.0
26,Azerbaijan,Morocco,Import,5056348.0
27,Azerbaijan,Oman,Export,134198.0
28,Azerbaijan,Oman,Import,362144.0
29,Azerbaijan,Pakistan,Export,281352.0
30,Azerbaijan,Pakistan,Import,10608840.0
31,Azerbaijan,Qatar,Export,1185338.0
32,Azerbaijan,Qatar,Import,701090.0
33,Azerbaijan,Saudi Arabia,Export,1473901.0
34,Azerbaijan,Saudi Arabia,Import,11772903.0
35,Azerbaijan,State of Palestine,Import,88855.0
36,Azerbaijan,Syria,Import,73853.0
37,Azerbaijan,Turkey,Export,2842081378.0
38,Azerbaijan,Turkey,Import,1436102242.0
39,Azerbaijan,United Arab Emirates,Export,13126029.0
40,Azerbaijan,United Arab Emirates,Import,43122236.0
41,Azerbaijan,World,Export,19159162969.0
42,Azerbaijan,World,Import,11816407733.0
43,Azerbaijan,Yemen,Export,194835.0
44,Azerbaijan,Yemen,Import,56.0
