yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Import,Cyprus,World,81.0,Other base metals; cermets; articles thereof,24205.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2011,2011.0,Import,Cyprus,Belgium,81.0,Other base metals; cermets; articles thereof,2755.0,,34.9823018,33.1451285,50.6402809,4.6667145
2011,2011.0,Import,Cyprus,Germany,81.0,Other base metals; cermets; articles thereof,11995.0,,34.9823018,33.1451285,51.1638175,10.4478313
2011,2011.0,Import,Cyprus,Greece,81.0,Other base metals; cermets; articles thereof,2135.0,,34.9823018,33.1451285,38.9953683,21.9877132
2011,2011.0,Import,Cyprus,Italy,81.0,Other base metals; cermets; articles thereof,210.0,,34.9823018,33.1451285,42.6384261,12.674297
2011,2011.0,Import,Cyprus,Switzerland,81.0,Other base metals; cermets; articles thereof,2907.0,,34.9823018,33.1451285,46.7985624,8.2319736
2011,2011.0,Import,Cyprus,United Kingdom,81.0,Other base metals; cermets; articles thereof,2870.0,,34.9823018,33.1451285,54.7023545,-3.2765753
2011,2011.0,Import,Cyprus,USA,81.0,Other base metals; cermets; articles thereof,1333.0,,34.9823018,33.1451285,39.7837304,-100.445882
