,rtTitle,ptTitle,rgDesc,TradeValue
0,Mauritania,Algeria,Import,2105004.0
1,Mauritania,Cyprus,Import,146037.0
2,Mauritania,Fmr Sudan,Import,12699.0
3,Mauritania,Israel,Import,12699.0
4,Mauritania,Jordan,Import,18413.0
5,Mauritania,Kuwait,Import,13990.0
6,Mauritania,Lebanon,Export,379160.0
7,Mauritania,Lebanon,Import,29649.0
8,Mauritania,Malta,Import,20219.0
9,Mauritania,Morocco,Export,403962.0
10,Mauritania,Morocco,Import,10554925.0
11,Mauritania,Oman,Import,6515.0
12,Mauritania,Pakistan,Import,442710.0
13,Mauritania,Qatar,Import,45244.0
14,Mauritania,Saudi Arabia,Import,3123154.0
15,Mauritania,Syria,Import,147583.0
16,Mauritania,Turkey,Export,263373.0
17,Mauritania,Turkey,Import,14144678.0
18,Mauritania,United Arab Emirates,Import,2755418.0
19,Mauritania,World,Export,1216489486.0
20,Mauritania,World,Import,749825182.0
21,Mauritania,Yemen,Import,55900.0
