yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2015.0,2015.0,Export,Yemen,World,2.0,Meat and edible meat offal,153191.0,,16.3471243,47.8915271,-36.8535712,174.7456809,2.02015.0Yemen,122580401.0,
2015.0,2015.0,Export,Yemen,World,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",117436783.0,,16.3471243,47.8915271,-36.8535712,174.7456809,3.02015.0Yemen,9208303.0,
2015.0,2015.0,Export,Yemen,World,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",24740212.0,,16.3471243,47.8915271,-36.8535712,174.7456809,4.02015.0Yemen,250648450.0,
2015.0,2015.0,Export,Yemen,World,5.0,Animal originated products; not elsewhere specified or included,707712.0,,16.3471243,47.8915271,-36.8535712,174.7456809,5.02015.0Yemen,26611.0,
2015.0,2015.0,Export,Yemen,World,6.0,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",958959.0,,16.3471243,47.8915271,-36.8535712,174.7456809,6.02015.0Yemen,2036961.0,
2015.0,2015.0,Export,Yemen,World,7.0,Vegetables and certain roots and tubers; edible,19448511.0,,16.3471243,47.8915271,-36.8535712,174.7456809,7.02015.0Yemen,43403227.0,
2015.0,2015.0,Export,Yemen,World,8.0,"Fruit and nuts, edible; peel of citrus fruit or melons",45049037.0,,16.3471243,47.8915271,-36.8535712,174.7456809,8.02015.0Yemen,42242928.0,
2015.0,2015.0,Export,Yemen,World,9.0,"Coffee, tea, mate and spices",26421342.0,,16.3471243,47.8915271,-36.8535712,174.7456809,9.02015.0Yemen,54254954.0,
2015.0,2015.0,Export,Yemen,World,10.0,Cereals,17749006.0,,16.3471243,47.8915271,-36.8535712,174.7456809,10.02015.0Yemen,1266889917.0,
2015.0,2015.0,Export,Yemen,World,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",8858606.0,,16.3471243,47.8915271,-36.8535712,174.7456809,11.02015.0Yemen,111100893.0,
2015.0,2015.0,Export,Yemen,World,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2573898.0,,16.3471243,47.8915271,-36.8535712,174.7456809,12.02015.0Yemen,20819727.0,
2015.0,2015.0,Export,Yemen,World,13.0,"Lac; gums, resins and other vegetable saps and extracts",124869.0,,16.3471243,47.8915271,-36.8535712,174.7456809,13.02015.0Yemen,480397.0,
2015.0,2015.0,Export,Yemen,World,14.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included,914825.0,,16.3471243,47.8915271,-36.8535712,174.7456809,14.02015.0Yemen,118165.0,
2015.0,2015.0,Export,Yemen,World,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,8467187.0,,16.3471243,47.8915271,-36.8535712,174.7456809,15.02015.0Yemen,225105155.0,
2015.0,2015.0,Export,Yemen,World,16.0,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",10262964.0,,16.3471243,47.8915271,-36.8535712,174.7456809,16.02015.0Yemen,16309770.0,
2015.0,2015.0,Export,Yemen,World,17.0,Sugars and sugar confectionery,2095994.0,,16.3471243,47.8915271,-36.8535712,174.7456809,17.02015.0Yemen,253146506.0,
2015.0,2015.0,Export,Yemen,World,18.0,Cocoa and cocoa preparations,32174.0,,16.3471243,47.8915271,-36.8535712,174.7456809,18.02015.0Yemen,16120219.0,
2015.0,2015.0,Export,Yemen,World,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4034791.0,,16.3471243,47.8915271,-36.8535712,174.7456809,19.02015.0Yemen,140844717.0,
2015.0,2015.0,Export,Yemen,World,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",7981617.0,,16.3471243,47.8915271,-36.8535712,174.7456809,20.02015.0Yemen,149614616.0,
2015.0,2015.0,Export,Yemen,World,21.0,Miscellaneous edible preparations,2445955.0,,16.3471243,47.8915271,-36.8535712,174.7456809,21.02015.0Yemen,62454807.0,
2015.0,2015.0,Export,Yemen,World,22.0,"Beverages, spirits and vinegar",194289.0,,16.3471243,47.8915271,-36.8535712,174.7456809,22.02015.0Yemen,62316350.0,
2015.0,2015.0,Export,Yemen,World,23.0,"Food industries, residues and wastes thereof; prepared animal fodder",3236235.0,,16.3471243,47.8915271,-36.8535712,174.7456809,23.02015.0Yemen,109547400.0,
2015.0,2015.0,Export,Yemen,World,24.0,Tobacco and manufactured tobacco substitutes,9024599.0,,16.3471243,47.8915271,-36.8535712,174.7456809,24.02015.0Yemen,52711742.0,
2015.0,2015.0,Export,Yemen,World,25.0,"Salt; sulphur; earths, stone; plastering materials, lime and cement",312622.0,,16.3471243,47.8915271,-36.8535712,174.7456809,25.02015.0Yemen,63700136.0,
2015.0,2015.0,Export,Yemen,World,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",996530.0,,16.3471243,47.8915271,-36.8535712,174.7456809,27.02015.0Yemen,647678705.0,
2015.0,2015.0,Export,Yemen,World,28.0,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",18430.0,,16.3471243,47.8915271,-36.8535712,174.7456809,28.02015.0Yemen,23081164.0,
2015.0,2015.0,Export,Yemen,World,29.0,Organic chemicals,31266.0,,16.3471243,47.8915271,-36.8535712,174.7456809,29.02015.0Yemen,12138350.0,
2015.0,2015.0,Export,Yemen,World,30.0,Pharmaceutical products,801292.0,,16.3471243,47.8915271,-36.8535712,174.7456809,30.02015.0Yemen,213933668.0,
2015.0,2015.0,Export,Yemen,World,31.0,Fertilizers,65813.0,,16.3471243,47.8915271,-36.8535712,174.7456809,31.02015.0Yemen,11395710.0,
2015.0,2015.0,Export,Yemen,World,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",10.0,,16.3471243,47.8915271,-36.8535712,174.7456809,32.02015.0Yemen,13920357.0,
2015.0,2015.0,Export,Yemen,World,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",629238.0,,16.3471243,47.8915271,-36.8535712,174.7456809,33.02015.0Yemen,28624706.0,
2015.0,2015.0,Export,Yemen,World,34.0,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",11667867.0,,16.3471243,47.8915271,-36.8535712,174.7456809,34.02015.0Yemen,40722278.0,
2015.0,2015.0,Export,Yemen,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,739.0,,16.3471243,47.8915271,-36.8535712,174.7456809,35.02015.0Yemen,5370201.0,
2015.0,2015.0,Export,Yemen,World,37.0,Photographic or cinematographic goods,43504.0,,16.3471243,47.8915271,-36.8535712,174.7456809,37.02015.0Yemen,931792.0,
2015.0,2015.0,Export,Yemen,World,38.0,Chemical products n.e.c.,124152.0,,16.3471243,47.8915271,-36.8535712,174.7456809,38.02015.0Yemen,25689617.0,
2015.0,2015.0,Export,Yemen,World,39.0,Plastics and articles thereof,2195711.0,,16.3471243,47.8915271,-36.8535712,174.7456809,39.02015.0Yemen,207914995.0,
2015.0,2015.0,Export,Yemen,World,40.0,Rubber and articles thereof,96242.0,,16.3471243,47.8915271,-36.8535712,174.7456809,40.02015.0Yemen,41404635.0,
2015.0,2015.0,Export,Yemen,World,41.0,Raw hides and skins (other than furskins) and leather,10827478.0,,16.3471243,47.8915271,-36.8535712,174.7456809,41.02015.0Yemen,223720.0,
2015.0,2015.0,Export,Yemen,World,42.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",98886.0,,16.3471243,47.8915271,-36.8535712,174.7456809,42.02015.0Yemen,5856971.0,
2015.0,2015.0,Export,Yemen,World,43.0,Furskins and artificial fur; manufactures thereof,29922.0,,16.3471243,47.8915271,-36.8535712,174.7456809,43.02015.0Yemen,7000.0,
2015.0,2015.0,Export,Yemen,World,44.0,Wood and articles of wood; wood charcoal,24925.0,,16.3471243,47.8915271,-36.8535712,174.7456809,44.02015.0Yemen,91497629.0,
2015.0,2015.0,Export,Yemen,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",6300.0,,16.3471243,47.8915271,-36.8535712,174.7456809,46.02015.0Yemen,179934.0,
2015.0,2015.0,Export,Yemen,World,47.0,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,335946.0,,16.3471243,47.8915271,-36.8535712,174.7456809,47.02015.0Yemen,795385.0,
2015.0,2015.0,Export,Yemen,World,48.0,"Paper and paperboard; articles of paper pulp, of paper or paperboard",592746.0,,16.3471243,47.8915271,-36.8535712,174.7456809,48.02015.0Yemen,96623088.0,
2015.0,2015.0,Export,Yemen,World,49.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",38084.0,,16.3471243,47.8915271,-36.8535712,174.7456809,49.02015.0Yemen,8599735.0,
2015.0,2015.0,Export,Yemen,World,50.0,Silk,5486.0,,16.3471243,47.8915271,-36.8535712,174.7456809,50.02015.0Yemen,154429.0,
2015.0,2015.0,Export,Yemen,World,52.0,Cotton,23566.0,,16.3471243,47.8915271,-36.8535712,174.7456809,52.02015.0Yemen,88816.0,
2015.0,2015.0,Export,Yemen,World,53.0,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2427.0,,16.3471243,47.8915271,-36.8535712,174.7456809,53.02015.0Yemen,78299.0,
2015.0,2015.0,Export,Yemen,World,54.0,Man-made filaments; strip and the like of man-made textile materials,71454.0,,16.3471243,47.8915271,-36.8535712,174.7456809,54.02015.0Yemen,30620066.0,
2015.0,2015.0,Export,Yemen,World,55.0,Man-made staple fibres,6367.0,,16.3471243,47.8915271,-36.8535712,174.7456809,55.02015.0Yemen,7243418.0,
2015.0,2015.0,Export,Yemen,World,56.0,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",3094.0,,16.3471243,47.8915271,-36.8535712,174.7456809,56.02015.0Yemen,4143753.0,
2015.0,2015.0,Export,Yemen,World,57.0,Carpets and other textile floor coverings,7015.0,,16.3471243,47.8915271,-36.8535712,174.7456809,57.02015.0Yemen,5816717.0,
2015.0,2015.0,Export,Yemen,World,58.0,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",108357.0,,16.3471243,47.8915271,-36.8535712,174.7456809,58.02015.0Yemen,457493.0,
2015.0,2015.0,Export,Yemen,World,59.0,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",5916.0,,16.3471243,47.8915271,-36.8535712,174.7456809,59.02015.0Yemen,2169271.0,
2015.0,2015.0,Export,Yemen,World,60.0,Fabrics; knitted or crocheted,2094.0,,16.3471243,47.8915271,-36.8535712,174.7456809,60.02015.0Yemen,161402.0,
2015.0,2015.0,Export,Yemen,World,61.0,Apparel and clothing accessories; knitted or crocheted,67780.0,,16.3471243,47.8915271,-36.8535712,174.7456809,61.02015.0Yemen,3964636.0,
2015.0,2015.0,Export,Yemen,World,62.0,Apparel and clothing accessories; not knitted or crocheted,195189.0,,16.3471243,47.8915271,-36.8535712,174.7456809,62.02015.0Yemen,60971608.0,
2015.0,2015.0,Export,Yemen,World,63.0,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",493914.0,,16.3471243,47.8915271,-36.8535712,174.7456809,63.02015.0Yemen,32027772.0,
2015.0,2015.0,Export,Yemen,World,64.0,Footwear; gaiters and the like; parts of such articles,150556.0,,16.3471243,47.8915271,-36.8535712,174.7456809,64.02015.0Yemen,35479221.0,
2015.0,2015.0,Export,Yemen,World,65.0,Headgear and parts thereof,2559.0,,16.3471243,47.8915271,-36.8535712,174.7456809,65.02015.0Yemen,76875.0,
2015.0,2015.0,Export,Yemen,World,67.0,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",2280.0,,16.3471243,47.8915271,-36.8535712,174.7456809,67.02015.0Yemen,476850.0,
2015.0,2015.0,Export,Yemen,World,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1466053.0,,16.3471243,47.8915271,-36.8535712,174.7456809,68.02015.0Yemen,7075074.0,
2015.0,2015.0,Export,Yemen,World,69.0,Ceramic products,1788642.0,,16.3471243,47.8915271,-36.8535712,174.7456809,69.02015.0Yemen,29569286.0,
2015.0,2015.0,Export,Yemen,World,70.0,Glass and glassware,9520.0,,16.3471243,47.8915271,-36.8535712,174.7456809,70.02015.0Yemen,13331293.0,
2015.0,2015.0,Export,Yemen,World,71.0,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",1670948.0,,16.3471243,47.8915271,-36.8535712,174.7456809,71.02015.0Yemen,144556737.0,
2015.0,2015.0,Export,Yemen,World,72.0,Iron and steel,1272495.0,,16.3471243,47.8915271,-36.8535712,174.7456809,72.02015.0Yemen,272695193.0,
2015.0,2015.0,Export,Yemen,World,73.0,Iron or steel articles,5293886.0,,16.3471243,47.8915271,-36.8535712,174.7456809,73.02015.0Yemen,94574927.0,
2015.0,2015.0,Export,Yemen,World,74.0,Copper and articles thereof,293544.0,,16.3471243,47.8915271,-36.8535712,174.7456809,74.02015.0Yemen,1851355.0,
2015.0,2015.0,Export,Yemen,World,76.0,Aluminium and articles thereof,60616.0,,16.3471243,47.8915271,-36.8535712,174.7456809,76.02015.0Yemen,23679410.0,
2015.0,2015.0,Export,Yemen,World,80.0,Tin; articles thereof,5.0,,16.3471243,47.8915271,-36.8535712,174.7456809,80.02015.0Yemen,78949.0,
2015.0,2015.0,Export,Yemen,World,81.0,"Metals; n.e.c., cermets and articles thereof",122724.0,,16.3471243,47.8915271,-36.8535712,174.7456809,81.02015.0Yemen,4085.0,
2015.0,2015.0,Export,Yemen,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1258043.0,,16.3471243,47.8915271,-36.8535712,174.7456809,82.02015.0Yemen,11307217.0,
2015.0,2015.0,Export,Yemen,World,83.0,Metal; miscellaneous products of base metal,16687.0,,16.3471243,47.8915271,-36.8535712,174.7456809,83.02015.0Yemen,6163670.0,
2015.0,2015.0,Export,Yemen,World,86.0,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",196895.0,,16.3471243,47.8915271,-36.8535712,174.7456809,86.02015.0Yemen,1544840.0,
