yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2008.0,2008.0,Export,Jordan,World,1.0,Live animals; animal products,8364039.0,,31.1667049,36.941628,-36.8535712,174.7456809,1.02008.0Jordan,43137152.0,
2008.0,2008.0,Export,Jordan,World,2.0,Meat and edible meat offal,51362809.0,,31.1667049,36.941628,-36.8535712,174.7456809,2.02008.0Jordan,195896068.0,
2008.0,2008.0,Export,Jordan,World,3.0,"Fish and crustaceans, molluscs and other acquatic invertebrates",2953857.0,,31.1667049,36.941628,-36.8535712,174.7456809,3.02008.0Jordan,39765925.0,
2008.0,2008.0,Export,Jordan,World,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",87256199.0,,31.1667049,36.941628,-36.8535712,174.7456809,4.02008.0Jordan,236022161.0,
2008.0,2008.0,Export,Jordan,World,5.0,"Products of animal origin, not elsewhere specified or included",352878.0,,31.1667049,36.941628,-36.8535712,174.7456809,5.02008.0Jordan,526541.0,
2008.0,2008.0,Export,Jordan,World,6.0,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",1049090.0,,31.1667049,36.941628,-36.8535712,174.7456809,6.02008.0Jordan,6047276.0,
2008.0,2008.0,Export,Jordan,World,7.0,Edible vegetables and certain roots and tubers,393462176.0,,31.1667049,36.941628,-36.8535712,174.7456809,7.02008.0Jordan,88332069.0,
2008.0,2008.0,Export,Jordan,World,8.0,Edible fruit and nuts; peel of citrus fruit or melons,57148186.0,,31.1667049,36.941628,-36.8535712,174.7456809,8.02008.0Jordan,111646156.0,
2008.0,2008.0,Export,Jordan,World,9.0,"Coffee, tea, maté and spices",6993498.0,,31.1667049,36.941628,-36.8535712,174.7456809,9.02008.0Jordan,78153370.0,
2008.0,2008.0,Export,Jordan,World,10.0,Cereals,5025178.0,,31.1667049,36.941628,-36.8535712,174.7456809,10.02008.0Jordan,892995559.0,
2008.0,2008.0,Export,Jordan,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,3764416.0,,31.1667049,36.941628,-36.8535712,174.7456809,11.02008.0Jordan,21668877.0,
2008.0,2008.0,Export,Jordan,World,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",4295027.0,,31.1667049,36.941628,-36.8535712,174.7456809,12.02008.0Jordan,78206275.0,
2008.0,2008.0,Export,Jordan,World,13.0,"Lac; gums, resins and other vegetable saps and extracts",103005.0,,31.1667049,36.941628,-36.8535712,174.7456809,13.02008.0Jordan,1966576.0,
2008.0,2008.0,Export,Jordan,World,14.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included,4725.0,,31.1667049,36.941628,-36.8535712,174.7456809,14.02008.0Jordan,808513.0,
2008.0,2008.0,Export,Jordan,World,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,95185907.0,,31.1667049,36.941628,-36.8535712,174.7456809,15.02008.0Jordan,248967833.0,
2008.0,2008.0,Export,Jordan,World,16.0,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates",27878196.0,,31.1667049,36.941628,-36.8535712,174.7456809,16.02008.0Jordan,55830666.0,
2008.0,2008.0,Export,Jordan,World,17.0,Sugars and sugar confectionery,12356059.0,,31.1667049,36.941628,-36.8535712,174.7456809,17.02008.0Jordan,160504732.0,
2008.0,2008.0,Export,Jordan,World,18.0,Cocoa and cocoa preparations,6291944.0,,31.1667049,36.941628,-36.8535712,174.7456809,18.02008.0Jordan,37932175.0,
2008.0,2008.0,Export,Jordan,World,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",39565019.0,,31.1667049,36.941628,-36.8535712,174.7456809,19.02008.0Jordan,75643765.0,
2008.0,2008.0,Export,Jordan,World,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",39374044.0,,31.1667049,36.941628,-36.8535712,174.7456809,20.02008.0Jordan,54445855.0,
2008.0,2008.0,Export,Jordan,World,21.0,Miscellaneous edible preparations,66711105.0,,31.1667049,36.941628,-36.8535712,174.7456809,21.02008.0Jordan,140140063.0,
2008.0,2008.0,Export,Jordan,World,22.0,"Beverages, spirits and vinegar",60129457.0,,31.1667049,36.941628,-36.8535712,174.7456809,22.02008.0Jordan,75592435.0,
2008.0,2008.0,Export,Jordan,World,24.0,Tobacco and manufactured tobacco substitutes,52236372.0,,31.1667049,36.941628,-36.8535712,174.7456809,24.02008.0Jordan,63110041.0,
2008.0,2008.0,Export,Jordan,World,25.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement",570433870.0,,31.1667049,36.941628,-36.8535712,174.7456809,25.02008.0Jordan,34165814.0,
2008.0,2008.0,Export,Jordan,World,26.0,"Ores, slag and ash",78111.0,,31.1667049,36.941628,-36.8535712,174.7456809,26.02008.0Jordan,149277.0,
2008.0,2008.0,Export,Jordan,World,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",14436212.0,,31.1667049,36.941628,-36.8535712,174.7456809,27.02008.0Jordan,3679192090.0,
2008.0,2008.0,Export,Jordan,World,28.0,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",452433850.0,,31.1667049,36.941628,-36.8535712,174.7456809,28.02008.0Jordan,46821343.0,
2008.0,2008.0,Export,Jordan,World,29.0,Organic chemicals,29097566.0,,31.1667049,36.941628,-36.8535712,174.7456809,29.02008.0Jordan,307946036.0,
2008.0,2008.0,Export,Jordan,World,30.0,Pharmaceutical products,530991815.0,,31.1667049,36.941628,-36.8535712,174.7456809,30.02008.0Jordan,416448511.0,
2008.0,2008.0,Export,Jordan,World,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",47433837.0,,31.1667049,36.941628,-36.8535712,174.7456809,32.02008.0Jordan,69944573.0,
2008.0,2008.0,Export,Jordan,World,37.0,Photographic or cinematographic goods,356980.0,,31.1667049,36.941628,-36.8535712,174.7456809,37.02008.0Jordan,10637788.0,
2008.0,2008.0,Export,Jordan,World,39.0,Plastics and articles thereof,158819462.0,,31.1667049,36.941628,-36.8535712,174.7456809,39.02008.0Jordan,565335513.0,
2008.0,2008.0,Export,Jordan,World,40.0,Rubber and articles thereof,8105800.0,,31.1667049,36.941628,-36.8535712,174.7456809,40.02008.0Jordan,87420167.0,
2008.0,2008.0,Export,Jordan,World,41.0,Raw hides and skins(other than furskins) and leather,8692012.0,,31.1667049,36.941628,-36.8535712,174.7456809,41.02008.0Jordan,623615.0,
2008.0,2008.0,Export,Jordan,World,42.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",3220488.0,,31.1667049,36.941628,-36.8535712,174.7456809,42.02008.0Jordan,17860815.0,
