yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Import,Qatar,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",99459809.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2013,2013.0,Import,Qatar,Denmark,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",181322.0,,25.3336984,51.2295295,55.670249,10.3333283
2013,2013.0,Import,Qatar,Dominican Rep.,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1344.0,,25.3336984,51.2295295,,
2013,2013.0,Import,Qatar,El Salvador,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2893.0,,25.3336984,51.2295295,13.8000382,-88.9140683
2013,2013.0,Import,Qatar,Ethiopia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",254.0,,25.3336984,51.2295295,10.2116702,38.6521203
2013,2013.0,Import,Qatar,Estonia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1174.0,,25.3336984,51.2295295,58.7523778,25.3319078
2013,2013.0,Import,Qatar,Finland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",119662.0,,25.3336984,51.2295295,63.2467777,25.9209164
2013,2013.0,Import,Qatar,France,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2478626.0,,25.3336984,51.2295295,46.603354,1.8883335
2013,2013.0,Import,Qatar,Gabon,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2306.0,,25.3336984,51.2295295,-0.8999695,11.6899699
2013,2013.0,Import,Qatar,State of Palestine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",50032.0,,25.3336984,51.2295295,31.46242095,34.262716572130714
2013,2013.0,Import,Qatar,Germany,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",14725608.0,,25.3336984,51.2295295,51.1638175,10.4478313
2013,2013.0,Import,Qatar,Ghana,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",30567.0,,25.3336984,51.2295295,8.0300284,-1.0800271
2013,2013.0,Import,Qatar,Greece,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",102847.0,,25.3336984,51.2295295,38.9953683,21.9877132
2013,2013.0,Import,Qatar,Honduras,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",152.0,,25.3336984,51.2295295,15.2572432,-86.0755145
2013,2013.0,Import,Qatar,"China, Hong Kong SAR",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",35526.0,,25.3336984,51.2295295,22.350627,114.1849161
2013,2013.0,Import,Qatar,Hungary,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",664618.0,,25.3336984,51.2295295,47.1817585,19.5060937
2013,2013.0,Import,Qatar,Indonesia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",242132.0,,25.3336984,51.2295295,-2.4833826,117.8902853
2013,2013.0,Import,Qatar,Iran,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",145.0,,25.3336984,51.2295295,32.6475314,54.5643516
2013,2013.0,Import,Qatar,Iraq,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1009.0,,25.3336984,51.2295295,33.0955793,44.1749775
2013,2013.0,Import,Qatar,Ireland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",96758.0,,25.3336984,51.2295295,52.865196,-7.9794599
2013,2013.0,Import,Qatar,Italy,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3681345.0,,25.3336984,51.2295295,42.6384261,12.674297
2013,2013.0,Import,Qatar,Japan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1251197.0,,25.3336984,51.2295295,36.5748441,139.2394179
2013,2013.0,Import,Qatar,Jordan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",16736.0,,25.3336984,51.2295295,31.1667049,36.941628
2013,2013.0,Import,Qatar,Dem. People's Rep. of Korea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",373.0,,25.3336984,51.2295295,,
2013,2013.0,Import,Qatar,Rep. of Korea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3381048.0,,25.3336984,51.2295295,,
2013,2013.0,Import,Qatar,Kuwait,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3247.0,,25.3336984,51.2295295,29.2733964,47.4979476
2013,2013.0,Import,Qatar,Lebanon,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",191826.0,,25.3336984,51.2295295,33.8750629,35.843409
2013,2013.0,Import,Qatar,Latvia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",245.0,,25.3336984,51.2295295,56.8406494,24.7537645
2013,2013.0,Import,Qatar,Luxembourg,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11364.0,,25.3336984,51.2295295,49.8158683,6.1296751
2013,2013.0,Import,Qatar,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",316452.0,,25.3336984,51.2295295,4.5693754,102.2656823
2013,2013.0,Import,Qatar,Malta,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1791.0,,25.3336984,51.2295295,35.8885993,14.4476911
2013,2013.0,Import,Qatar,Mexico,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",595093.0,,25.3336984,51.2295295,23.6585116,-102.0077097
2013,2013.0,Import,Qatar,"Other Asia, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2627895.0,,25.3336984,51.2295295,,
2013,2013.0,Import,Qatar,Morocco,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",23310.0,,25.3336984,51.2295295,31.1728205,-7.3362482
2013,2013.0,Import,Qatar,Oman,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2367.0,,25.3336984,51.2295295,21.0000287,57.0036901
2013,2013.0,Import,Qatar,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1561858.0,,25.3336984,51.2295295,52.2434979,5.6343227
2013,2013.0,Import,Qatar,New Zealand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1114.0,,25.3336984,51.2295295,-41.5000831,172.8344077
2013,2013.0,Import,Qatar,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1495448.0,,25.3336984,51.2295295,60.5000209,9.0999715
2013,2013.0,Import,Qatar,Pakistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",176775.0,,25.3336984,51.2295295,30.3308401,71.247499
2013,2013.0,Import,Qatar,Philippines,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11231.0,,25.3336984,51.2295295,12.7503486,122.7312101
2013,2013.0,Import,Qatar,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2553582.0,,25.3336984,51.2295295,52.215933,19.134422
2013,2013.0,Import,Qatar,Portugal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",142874.0,,25.3336984,51.2295295,39.6621648,-8.1353519
2013,2013.0,Import,Qatar,Romania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11862.0,,25.3336984,51.2295295,45.9852129,24.6859225
2013,2013.0,Import,Qatar,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",437042.0,,25.3336984,51.2295295,64.6863136,97.7453061
2013,2013.0,Import,Qatar,Saudi Arabia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",823826.0,,25.3336984,51.2295295,25.6242618,42.3528328
2013,2013.0,Import,Qatar,Serbia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",535.0,,25.3336984,51.2295295,44.1534121,20.55144
2013,2013.0,Import,Qatar,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",9401511.0,,25.3336984,51.2295295,22.3511148,78.6677428
2013,2013.0,Import,Qatar,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",690431.0,,25.3336984,51.2295295,1.357107,103.8194992
2013,2013.0,Import,Qatar,Slovakia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",46344.0,,25.3336984,51.2295295,48.7411522,19.4528646
2013,2013.0,Import,Qatar,Viet Nam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",178922.0,,25.3336984,51.2295295,15.9266657,107.9650855
2013,2013.0,Import,Qatar,Slovenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",188457.0,,25.3336984,51.2295295,45.8133113,14.4808369
2013,2013.0,Import,Qatar,South Africa,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",68909.0,,25.3336984,51.2295295,-28.8166236,24.991639
2013,2013.0,Import,Qatar,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1449218.0,,25.3336984,51.2295295,39.3260685,-4.8379791
2013,2013.0,Import,Qatar,Eswatini,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",296.0,,25.3336984,51.2295295,-26.5624806,31.3991317
2013,2013.0,Import,Qatar,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",466096.0,,25.3336984,51.2295295,59.6749712,14.5208584
2013,2013.0,Import,Qatar,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1629331.0,,25.3336984,51.2295295,46.7985624,8.2319736
2013,2013.0,Import,Qatar,Syria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",12903.0,,25.3336984,51.2295295,34.6401861,39.0494106
2013,2013.0,Import,Qatar,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",540415.0,,25.3336984,51.2295295,14.8971921,100.83273
2013,2013.0,Import,Qatar,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1335378.0,,25.3336984,51.2295295,24.0002488,53.9994829
2013,2013.0,Import,Qatar,Tunisia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",21178.0,,25.3336984,51.2295295,33.8439408,9.400138
2013,2013.0,Import,Qatar,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1017874.0,,25.3336984,51.2295295,38.9597594,34.9249653
2013,2013.0,Import,Qatar,Ukraine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8816.0,,25.3336984,51.2295295,49.4871968,31.2718321
2013,2013.0,Import,Qatar,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",39216.0,,25.3336984,51.2295295,26.2540493,29.2675469
2013,2013.0,Import,Qatar,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5501124.0,,25.3336984,51.2295295,54.7023545,-3.2765753
2013,2013.0,Import,Qatar,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",17851906.0,,25.3336984,51.2295295,39.7837304,-100.445882
2013,2013.0,Import,Qatar,Yemen,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",82.0,,25.3336984,51.2295295,16.3471243,47.8915271
