yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2003,2003.0,Import,Saudi Arabia,World,81.0,Other base metals; cermets; articles thereof,2999737.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2003,2003.0,Import,Saudi Arabia,Australia,81.0,Other base metals; cermets; articles thereof,30667.0,,25.6242618,42.3528328,-24.7761086,134.755
2003,2003.0,Import,Saudi Arabia,China,81.0,Other base metals; cermets; articles thereof,728534.0,,25.6242618,42.3528328,35.000074,104.999927
2003,2003.0,Import,Saudi Arabia,France,81.0,Other base metals; cermets; articles thereof,173067.0,,25.6242618,42.3528328,46.603354,1.8883335
2003,2003.0,Import,Saudi Arabia,Italy,81.0,Other base metals; cermets; articles thereof,1243735.0,,25.6242618,42.3528328,42.6384261,12.674297
2003,2003.0,Import,Saudi Arabia,India,81.0,Other base metals; cermets; articles thereof,49600.0,,25.6242618,42.3528328,22.3511148,78.6677428
2003,2003.0,Import,Saudi Arabia,United Arab Emirates,81.0,Other base metals; cermets; articles thereof,110133.0,,25.6242618,42.3528328,24.0002488,53.9994829
2003,2003.0,Import,Saudi Arabia,United Kingdom,81.0,Other base metals; cermets; articles thereof,569067.0,,25.6242618,42.3528328,54.7023545,-3.2765753
2003,2003.0,Import,Saudi Arabia,USA,81.0,Other base metals; cermets; articles thereof,94933.0,,25.6242618,42.3528328,39.7837304,-100.445882
