yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Re-Export,Oman,World,47.0,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,145984.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2019,2019.0,Re-Export,Oman,Pakistan,47.0,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,1516.0,,21.0000287,57.0036901,30.3308401,71.247499
2019,2019.0,Re-Export,Oman,Qatar,47.0,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,28104.0,,21.0000287,57.0036901,25.3336984,51.2295295
2019,2019.0,Re-Export,Oman,Somalia,47.0,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,9198.0,,21.0000287,57.0036901,8.3676771,49.083416
2019,2019.0,Re-Export,Oman,United Arab Emirates,47.0,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,16462.0,,21.0000287,57.0036901,24.0002488,53.9994829
2019,2019.0,Re-Export,Oman,United Rep. of Tanzania,47.0,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,260.0,,21.0000287,57.0036901,,
2019,2019.0,Re-Export,Oman,Yemen,47.0,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,90442.0,,21.0000287,57.0036901,16.3471243,47.8915271
