yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Re-Export,Oman,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,378547.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2010,2010.0,Re-Export,Oman,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,134409.0,,21.0000287,57.0036901,32.6475314,54.5643516
2010,2010.0,Re-Export,Oman,Jordan,35.0,Albuminoidal substances; modified starches; glues; enzymes,221.0,,21.0000287,57.0036901,31.1667049,36.941628
2010,2010.0,Re-Export,Oman,Qatar,35.0,Albuminoidal substances; modified starches; glues; enzymes,62177.0,,21.0000287,57.0036901,25.3336984,51.2295295
2010,2010.0,Re-Export,Oman,India,35.0,Albuminoidal substances; modified starches; glues; enzymes,137178.0,,21.0000287,57.0036901,22.3511148,78.6677428
2010,2010.0,Re-Export,Oman,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,44562.0,,21.0000287,57.0036901,24.0002488,53.9994829
