yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2010.0,2010.0,Export,Mauritania,World,2.0,Meat and edible meat offal,18549.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,2.02010.0Mauritania,7147042.0,
2010.0,2010.0,Export,Mauritania,World,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",288959598.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,3.02010.0Mauritania,15045.0,
2010.0,2010.0,Export,Mauritania,World,10.0,Cereals,2167.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,10.02010.0Mauritania,119367760.0,
2010.0,2010.0,Export,Mauritania,World,25.0,Salt; sulfur; earths and stone; plastering materials,822061.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,25.02010.0Mauritania,44936852.0,
2010.0,2010.0,Export,Mauritania,World,26.0,"Ores, slag and ash",978871552.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,26.02010.0Mauritania,518100.0,
2010.0,2010.0,Export,Mauritania,World,27.0,"Mineral fuels, mineral oils and products of their distillation",262435659.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,27.02010.0Mauritania,453680681.0,
2010.0,2010.0,Export,Mauritania,World,30.0,Pharmaceutical products,10717016.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,30.02010.0Mauritania,16247709.0,
2010.0,2010.0,Export,Mauritania,World,41.0,Raw hides and skins (other than fur skins) and leather,462473.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,41.02010.0Mauritania,4390.0,
2010.0,2010.0,Export,Mauritania,World,50.0,Silk,216360.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,50.02010.0Mauritania,6105.0,
2010.0,2010.0,Export,Mauritania,World,51.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",137.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,51.02010.0Mauritania,15543.0,
2010.0,2010.0,Export,Mauritania,World,52.0,Cotton,276662.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,52.02010.0Mauritania,8622312.0,
2010.0,2010.0,Export,Mauritania,World,71.0,"Natural or cultured pearls, precious or semi-precious stones",242323186.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,71.02010.0Mauritania,66993.0,
2010.0,2010.0,Export,Mauritania,World,72.0,Iron and steel,2731558.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,72.02010.0Mauritania,36909277.0,
2010.0,2010.0,Export,Mauritania,World,73.0,Articles of iron or steel,5226.0,,20.2540382,-9.2399263,-36.8535712,174.7456809,73.02010.0Mauritania,39667748.0,
