yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Import,Mauritania,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,3324671.0,,20.2540382,-9.2399263,-36.8535712,174.7456809
2015,2015.0,Import,Mauritania,China,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,17382.0,,20.2540382,-9.2399263,35.000074,104.999927
2015,2015.0,Import,Mauritania,France,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,420145.0,,20.2540382,-9.2399263,46.603354,1.8883335
2015,2015.0,Import,Mauritania,Indonesia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,1251.0,,20.2540382,-9.2399263,-2.4833826,117.8902853
2015,2015.0,Import,Mauritania,Italy,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,580943.0,,20.2540382,-9.2399263,42.6384261,12.674297
2015,2015.0,Import,Mauritania,Morocco,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,523521.0,,20.2540382,-9.2399263,31.1728205,-7.3362482
2015,2015.0,Import,Mauritania,Spain,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,778606.0,,20.2540382,-9.2399263,39.3260685,-4.8379791
2015,2015.0,Import,Mauritania,Thailand,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,20858.0,,20.2540382,-9.2399263,14.8971921,100.83273
2015,2015.0,Import,Mauritania,Tunisia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,981962.0,,20.2540382,-9.2399263,33.8439408,9.400138
