yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Re-Export,Bahrain,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,31463.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2009,2009.0,Re-Export,Bahrain,Bangladesh,35.0,Albuminoidal substances; modified starches; glues; enzymes,1838.0,,26.1551249,50.5344606,24.4769288,90.2934413
2009,2009.0,Re-Export,Bahrain,Kuwait,35.0,Albuminoidal substances; modified starches; glues; enzymes,6569.0,,26.1551249,50.5344606,29.2733964,47.4979476
2009,2009.0,Re-Export,Bahrain,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,3694.0,,26.1551249,50.5344606,25.6242618,42.3528328
2009,2009.0,Re-Export,Bahrain,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,19362.0,,26.1551249,50.5344606,24.0002488,53.9994829
