yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Kuwait,World,36.0,Explosives; pyrotechnic products; matches,134463.0,,29.2733964,47.4979476,-36.8535712,174.7456809
2007,2007.0,Export,Kuwait,Bahrain,36.0,Explosives; pyrotechnic products; matches,1905.0,,29.2733964,47.4979476,26.1551249,50.5344606
2007,2007.0,Export,Kuwait,Jordan,36.0,Explosives; pyrotechnic products; matches,17396.0,,29.2733964,47.4979476,31.1667049,36.941628
2007,2007.0,Export,Kuwait,Qatar,36.0,Explosives; pyrotechnic products; matches,3052.0,,29.2733964,47.4979476,25.3336984,51.2295295
2007,2007.0,Export,Kuwait,Saudi Arabia,36.0,Explosives; pyrotechnic products; matches,40081.0,,29.2733964,47.4979476,25.6242618,42.3528328
2007,2007.0,Export,Kuwait,Syria,36.0,Explosives; pyrotechnic products; matches,15946.0,,29.2733964,47.4979476,34.6401861,39.0494106
2007,2007.0,Export,Kuwait,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches,56083.0,,29.2733964,47.4979476,24.0002488,53.9994829
