yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Re-Export,Armenia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,74231.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2009,2009.0,Re-Export,Armenia,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,10827.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2009,2009.0,Re-Export,Armenia,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,13000.0,,40.7696272,44.6736646,32.6475314,54.5643516
2009,2009.0,Re-Export,Armenia,New Zealand,35.0,Albuminoidal substances; modified starches; glues; enzymes,49000.0,,40.7696272,44.6736646,-41.5000831,172.8344077
2009,2009.0,Re-Export,Armenia,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,1404.0,,40.7696272,44.6736646,64.6863136,97.7453061
