,rtTitle,ptTitle,rgDesc,TradeValue
0,Lebanon,Afghanistan,Export,136174.0
1,Lebanon,Afghanistan,Import,1642283.0
2,Lebanon,Algeria,Export,5775630.0
3,Lebanon,Algeria,Import,57669827.0
4,Lebanon,Algeria,Re-Export,2450.0
5,Lebanon,Armenia,Export,762532.0
6,Lebanon,Armenia,Import,2294642.0
7,Lebanon,Armenia,Re-Export,57000.0
8,Lebanon,Azerbaijan,Export,90310.0
9,Lebanon,Azerbaijan,Import,30771917.0
10,Lebanon,Azerbaijan,Re-Export,13685.0
11,Lebanon,Bahrain,Export,8084236.0
12,Lebanon,Bahrain,Import,5084099.0
13,Lebanon,Bahrain,Re-Export,667896.0
14,Lebanon,Cyprus,Export,24408210.0
15,Lebanon,Cyprus,Import,338956699.0
16,Lebanon,Cyprus,Re-Export,6039876.0
17,Lebanon,Djibouti,Export,157158.0
18,Lebanon,Djibouti,Import,61667.0
19,Lebanon,Djibouti,Re-Export,12401.0
20,Lebanon,Georgia,Export,246658.0
21,Lebanon,Georgia,Import,28928492.0
22,Lebanon,Georgia,Re-Export,389.0
23,Lebanon,Iraq,Export,68811137.0
24,Lebanon,Iraq,Import,5341555.0
25,Lebanon,Iraq,Re-Export,979072.0
26,Lebanon,Jordan,Export,65874393.0
27,Lebanon,Jordan,Import,39872636.0
28,Lebanon,Jordan,Re-Export,601313.0
29,Lebanon,Kuwait,Export,72550458.0
30,Lebanon,Kuwait,Import,95075885.0
31,Lebanon,Kuwait,Re-Export,1532198.0
32,Lebanon,Lebanon,Import,4318887.0
33,Lebanon,Lebanon,Re-Import,4318887.0
34,Lebanon,Libya,Export,7641392.0
35,Lebanon,Libya,Import,91951416.0
36,Lebanon,Libya,Re-Export,197342.0
37,Lebanon,Malta,Export,408612.0
38,Lebanon,Malta,Import,2823897.0
39,Lebanon,Mauritania,Export,493832.0
40,Lebanon,Mauritania,Import,33344.0
41,Lebanon,Morocco,Export,10560497.0
42,Lebanon,Morocco,Import,19704548.0
43,Lebanon,Morocco,Re-Export,17252.0
44,Lebanon,Oman,Export,20288133.0
45,Lebanon,Oman,Import,7199664.0
46,Lebanon,Oman,Re-Export,146987.0
47,Lebanon,Pakistan,Export,728002.0
48,Lebanon,Pakistan,Import,6442821.0
49,Lebanon,Pakistan,Re-Export,14870.0
50,Lebanon,Qatar,Export,163271817.0
51,Lebanon,Qatar,Import,1428099.0
52,Lebanon,Qatar,Re-Export,5175213.0
53,Lebanon,Saudi Arabia,Export,83085030.0
54,Lebanon,Saudi Arabia,Import,70630194.0
55,Lebanon,Saudi Arabia,Re-Export,3589075.0
56,Lebanon,State of Palestine,Import,285224.0
57,Lebanon,Syria,Export,62874651.0
58,Lebanon,Syria,Import,105735349.0
59,Lebanon,Syria,Re-Export,6024322.0
60,Lebanon,Turkey,Export,96677299.0
61,Lebanon,Turkey,Import,1187009018.0
62,Lebanon,Turkey,Re-Export,32367251.0
63,Lebanon,United Arab Emirates,Export,973586339.0
64,Lebanon,United Arab Emirates,Import,723526614.0
65,Lebanon,United Arab Emirates,Re-Export,160946666.0
66,Lebanon,World,Export,3043535704.0
67,Lebanon,World,Import,10896841762.0
68,Lebanon,World,Re-Export,301965143.0
69,Lebanon,World,Re-Import,4318887.0
70,Lebanon,Yemen,Export,4146313.0
71,Lebanon,Yemen,Import,450165.0
