,rtTitle,ptTitle,rgDesc,TradeValue
0,State of Palestine,Algeria,Export,111220.0
1,State of Palestine,Algeria,Re-Export,108285.0
2,State of Palestine,Bahrain,Export,75160.0
3,State of Palestine,Bahrain,Import,56189.0
4,State of Palestine,Cyprus,Export,51172.0
5,State of Palestine,Cyprus,Import,8902.0
6,State of Palestine,Fmr Sudan,Export,3273.0
7,State of Palestine,Georgia,Import,15063.0
8,State of Palestine,Iraq,Export,122010.0
9,State of Palestine,Israel,Export,282479306.0
10,State of Palestine,Israel,Import,669159225.0
11,State of Palestine,Israel,Re-Export,84986490.0
12,State of Palestine,Jordan,Export,18362108.0
13,State of Palestine,Jordan,Import,24764000.0
14,State of Palestine,Jordan,Re-Export,1667972.0
15,State of Palestine,Kuwait,Export,368213.0
16,State of Palestine,Malta,Export,670.0
17,State of Palestine,Malta,Import,614.0
18,State of Palestine,Morocco,Export,43410.0
19,State of Palestine,Morocco,Import,303.0
20,State of Palestine,Oman,Export,67261.0
21,State of Palestine,Oman,Import,202844.0
22,State of Palestine,Pakistan,Import,221801.0
23,State of Palestine,Qatar,Export,36955.0
24,State of Palestine,Saudi Arabia,Export,1780831.0
25,State of Palestine,Saudi Arabia,Import,726935.0
26,State of Palestine,Turkey,Export,53000.0
27,State of Palestine,Turkey,Import,90797984.0
28,State of Palestine,United Arab Emirates,Export,20000.0
29,State of Palestine,United Arab Emirates,Import,1960671.0
30,State of Palestine,United Arab Emirates,Re-Export,20000.0
31,State of Palestine,World,Export,312196190.0
32,State of Palestine,World,Import,1352172610.0
33,State of Palestine,World,Re-Export,86793562.0
34,State of Palestine,Yemen,Export,46466.0
