yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Import,Mauritania,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",137514326.0,,20.2540382,-9.2399263,-36.8535712,174.7456809
2018,2018.0,Import,Mauritania,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8424.0,,20.2540382,-9.2399263,22.350627,114.1849161
2018,2018.0,Import,Mauritania,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",92772.0,,20.2540382,-9.2399263,47.1817585,19.5060937
2018,2018.0,Import,Mauritania,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40832.0,,20.2540382,-9.2399263,-2.4833826,117.8902853
2018,2018.0,Import,Mauritania,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15744.0,,20.2540382,-9.2399263,32.6475314,54.5643516
2018,2018.0,Import,Mauritania,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",685854.0,,20.2540382,-9.2399263,52.865196,-7.9794599
2018,2018.0,Import,Mauritania,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",313608.0,,20.2540382,-9.2399263,42.6384261,12.674297
2018,2018.0,Import,Mauritania,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",55049939.0,,20.2540382,-9.2399263,36.5748441,139.2394179
2018,2018.0,Import,Mauritania,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4743.0,,20.2540382,-9.2399263,31.1667049,36.941628
2018,2018.0,Import,Mauritania,Dem. People's Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25739.0,,20.2540382,-9.2399263,,
2018,2018.0,Import,Mauritania,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1189088.0,,20.2540382,-9.2399263,,
2018,2018.0,Import,Mauritania,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23260.0,,20.2540382,-9.2399263,55.3500003,23.7499997
2018,2018.0,Import,Mauritania,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",752.0,,20.2540382,-9.2399263,4.5693754,102.2656823
2018,2018.0,Import,Mauritania,Mali,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12619.0,,20.2540382,-9.2399263,16.3700359,-2.2900239
2018,2018.0,Import,Mauritania,Mauritius,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6275.0,,20.2540382,-9.2399263,-20.2759451,57.5703566
2018,2018.0,Import,Mauritania,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15507.0,,20.2540382,-9.2399263,,
2018,2018.0,Import,Mauritania,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3502937.0,,20.2540382,-9.2399263,31.1728205,-7.3362482
2018,2018.0,Import,Mauritania,Namibia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15507.0,,20.2540382,-9.2399263,-23.2335499,17.3231107
2018,2018.0,Import,Mauritania,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1280765.0,,20.2540382,-9.2399263,52.2434979,5.6343227
2018,2018.0,Import,Mauritania,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17648.0,,20.2540382,-9.2399263,9.6000359,7.9999721
2018,2018.0,Import,Mauritania,Panama,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10944.0,,20.2540382,-9.2399263,8.559559,-81.1308434
2018,2018.0,Import,Mauritania,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",201257.0,,20.2540382,-9.2399263,52.215933,19.134422
2018,2018.0,Import,Mauritania,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25035.0,,20.2540382,-9.2399263,39.6621648,-8.1353519
2018,2018.0,Import,Mauritania,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41906.0,,20.2540382,-9.2399263,25.3336984,51.2295295
2018,2018.0,Import,Mauritania,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",67007.0,,20.2540382,-9.2399263,25.6242618,42.3528328
2018,2018.0,Import,Mauritania,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",49957.0,,20.2540382,-9.2399263,14.4750607,-14.4529612
2018,2018.0,Import,Mauritania,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",327901.0,,20.2540382,-9.2399263,22.3511148,78.6677428
2018,2018.0,Import,Mauritania,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4549727.0,,20.2540382,-9.2399263,-28.8166236,24.991639
2018,2018.0,Import,Mauritania,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6885105.0,,20.2540382,-9.2399263,39.3260685,-4.8379791
2018,2018.0,Import,Mauritania,Suriname,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5188.0,,20.2540382,-9.2399263,4.1413025,-56.0771187
2018,2018.0,Import,Mauritania,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2265.0,,20.2540382,-9.2399263,46.7985624,8.2319736
2018,2018.0,Import,Mauritania,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8846992.0,,20.2540382,-9.2399263,14.8971921,100.83273
2018,2018.0,Import,Mauritania,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1117746.0,,20.2540382,-9.2399263,24.0002488,53.9994829
2018,2018.0,Import,Mauritania,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1697.0,,20.2540382,-9.2399263,33.8439408,9.400138
2018,2018.0,Import,Mauritania,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",326260.0,,20.2540382,-9.2399263,38.9597594,34.9249653
2018,2018.0,Import,Mauritania,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23031.0,,20.2540382,-9.2399263,49.4871968,31.2718321
2018,2018.0,Import,Mauritania,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",680491.0,,20.2540382,-9.2399263,26.2540493,29.2675469
2018,2018.0,Import,Mauritania,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1862576.0,,20.2540382,-9.2399263,54.7023545,-3.2765753
2018,2018.0,Import,Mauritania,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4378474.0,,20.2540382,-9.2399263,39.7837304,-100.445882
