yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Import,Pakistan,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",162711.0,,30.3308401,71.247499,-36.8535712,174.7456809
2013,2013.0,Import,Pakistan,Afghanistan,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",8858.0,,30.3308401,71.247499,33.7680065,66.2385139
2013,2013.0,Import,Pakistan,Bangladesh,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1802.0,,30.3308401,71.247499,24.4769288,90.2934413
2013,2013.0,Import,Pakistan,China,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",151004.0,,30.3308401,71.247499,35.000074,104.999927
2013,2013.0,Import,Pakistan,"China, Hong Kong SAR",46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1003.0,,30.3308401,71.247499,22.350627,114.1849161
2013,2013.0,Import,Pakistan,United Arab Emirates,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",43.0,,30.3308401,71.247499,24.0002488,53.9994829
