yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Export,Israel,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",123705000.0,,30.8124247,34.8594762,-36.8535712,174.7456809
2016,2016.0,Export,Israel,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1490000.0,,30.8124247,34.8594762,35.000074,104.999927
2016,2016.0,Export,Israel,Colombia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3000.0,,30.8124247,34.8594762,4.099917,-72.9088133
2016,2016.0,Export,Israel,Congo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",112000.0,,30.8124247,34.8594762,-2.9814344,23.8222636
2016,2016.0,Export,Israel,Costa Rica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3000.0,,30.8124247,34.8594762,10.2735633,-84.0739102
2016,2016.0,Export,Israel,Croatia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22000.0,,30.8124247,34.8594762,45.5643442,17.0118954
2016,2016.0,Export,Israel,Cuba,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3000.0,,30.8124247,34.8594762,23.0131338,-80.8328748
2016,2016.0,Export,Israel,Cyprus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27000.0,,30.8124247,34.8594762,34.9823018,33.1451285
2016,2016.0,Export,Israel,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3030000.0,,30.8124247,34.8594762,49.7439047,15.3381061
2016,2016.0,Export,Israel,Benin,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",442000.0,,30.8124247,34.8594762,9.5293472,2.2584408
2016,2016.0,Export,Israel,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",69000.0,,30.8124247,34.8594762,55.670249,10.3333283
2016,2016.0,Export,Israel,Dominican Rep.,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11000.0,,30.8124247,34.8594762,,
2016,2016.0,Export,Israel,Ecuador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8000.0,,30.8124247,34.8594762,-1.3397668,-79.3666965
2016,2016.0,Export,Israel,Equatorial Guinea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",72000.0,,30.8124247,34.8594762,1.613172,10.5170357
2016,2016.0,Export,Israel,Ethiopia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1000.0,,30.8124247,34.8594762,10.2116702,38.6521203
2016,2016.0,Export,Israel,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6000.0,,30.8124247,34.8594762,58.7523778,25.3319078
2016,2016.0,Export,Israel,Falkland Isds (Malvinas),87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1000.0,,30.8124247,34.8594762,,
2016,2016.0,Export,Israel,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",158000.0,,30.8124247,34.8594762,63.2467777,25.9209164
2016,2016.0,Export,Israel,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3127000.0,,30.8124247,34.8594762,46.603354,1.8883335
2016,2016.0,Export,Israel,Djibouti,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",48000.0,,30.8124247,34.8594762,11.8145966,42.8453061
2016,2016.0,Export,Israel,Gabon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3000.0,,30.8124247,34.8594762,-0.8999695,11.6899699
2016,2016.0,Export,Israel,Georgia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40000.0,,30.8124247,34.8594762,32.3293809,-83.1137366
2016,2016.0,Export,Israel,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17186000.0,,30.8124247,34.8594762,51.1638175,10.4478313
2016,2016.0,Export,Israel,Ghana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2745000.0,,30.8124247,34.8594762,8.0300284,-1.0800271
2016,2016.0,Export,Israel,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",77000.0,,30.8124247,34.8594762,38.9953683,21.9877132
2016,2016.0,Export,Israel,Guatemala,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1000.0,,30.8124247,34.8594762,15.5855545,-90.345759
2016,2016.0,Export,Israel,Guinea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3000.0,,30.8124247,34.8594762,10.7226226,-10.7083587
2016,2016.0,Export,Israel,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",107000.0,,30.8124247,34.8594762,22.350627,114.1849161
2016,2016.0,Export,Israel,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1988000.0,,30.8124247,34.8594762,47.1817585,19.5060937
2016,2016.0,Export,Israel,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22000.0,,30.8124247,34.8594762,52.865196,-7.9794599
2016,2016.0,Export,Israel,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1113000.0,,30.8124247,34.8594762,42.6384261,12.674297
2016,2016.0,Export,Israel,Côte d'Ivoire,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7000.0,,30.8124247,34.8594762,7.9897371,-5.5679458
2016,2016.0,Export,Israel,Jamaica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2000.0,,30.8124247,34.8594762,18.1850507,-77.3947693
2016,2016.0,Export,Israel,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25000.0,,30.8124247,34.8594762,36.5748441,139.2394179
2016,2016.0,Export,Israel,Kazakhstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10000.0,,30.8124247,34.8594762,48.1012954,66.7780818
2016,2016.0,Export,Israel,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9018000.0,,30.8124247,34.8594762,31.1667049,36.941628
2016,2016.0,Export,Israel,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41000.0,,30.8124247,34.8594762,1.4419683,38.4313975
2016,2016.0,Export,Israel,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",134000.0,,30.8124247,34.8594762,,
2016,2016.0,Export,Israel,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6000.0,,30.8124247,34.8594762,56.8406494,24.7537645
2016,2016.0,Export,Israel,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",55000.0,,30.8124247,34.8594762,55.3500003,23.7499997
2016,2016.0,Export,Israel,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1240000.0,,30.8124247,34.8594762,35.8885993,14.4476911
2016,2016.0,Export,Israel,Mauritius,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2000.0,,30.8124247,34.8594762,-20.2759451,57.5703566
2016,2016.0,Export,Israel,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5938000.0,,30.8124247,34.8594762,23.6585116,-102.0077097
2016,2016.0,Export,Israel,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",54000.0,,30.8124247,34.8594762,,
2016,2016.0,Export,Israel,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2194000.0,,30.8124247,34.8594762,52.2434979,5.6343227
2016,2016.0,Export,Israel,Aruba,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2000.0,,30.8124247,34.8594762,12.51756625,-69.98186415210564
2016,2016.0,Export,Israel,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39000.0,,30.8124247,34.8594762,-41.5000831,172.8344077
2016,2016.0,Export,Israel,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",79000.0,,30.8124247,34.8594762,9.6000359,7.9999721
2016,2016.0,Export,Israel,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",250000.0,,30.8124247,34.8594762,60.5000209,9.0999715
2016,2016.0,Export,Israel,Papua New Guinea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",232000.0,,30.8124247,34.8594762,-5.6816069,144.2489081
2016,2016.0,Export,Israel,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1000.0,,30.8124247,34.8594762,-6.8699697,-75.0458515
2016,2016.0,Export,Israel,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10000.0,,30.8124247,34.8594762,12.7503486,122.7312101
2016,2016.0,Export,Israel,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",333000.0,,30.8124247,34.8594762,52.215933,19.134422
2016,2016.0,Export,Israel,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23000.0,,30.8124247,34.8594762,39.6621648,-8.1353519
2016,2016.0,Export,Israel,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",284000.0,,30.8124247,34.8594762,45.9852129,24.6859225
2016,2016.0,Export,Israel,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3520000.0,,30.8124247,34.8594762,64.6863136,97.7453061
2016,2016.0,Export,Israel,Anguilla,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2000.0,,30.8124247,34.8594762,18.1954947,-63.0750234
2016,2016.0,Export,Israel,Seychelles,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33000.0,,30.8124247,34.8594762,-4.6574977,55.4540146
2016,2016.0,Export,Israel,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",296000.0,,30.8124247,34.8594762,22.3511148,78.6677428
2016,2016.0,Export,Israel,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",261000.0,,30.8124247,34.8594762,1.357107,103.8194992
2016,2016.0,Export,Israel,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",328000.0,,30.8124247,34.8594762,48.7411522,19.4528646
2016,2016.0,Export,Israel,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2509000.0,,30.8124247,34.8594762,15.9266657,107.9650855
2016,2016.0,Export,Israel,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2314000.0,,30.8124247,34.8594762,45.8133113,14.4808369
2016,2016.0,Export,Israel,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",144000.0,,30.8124247,34.8594762,-28.8166236,24.991639
2016,2016.0,Export,Israel,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",606000.0,,30.8124247,34.8594762,39.3260685,-4.8379791
2016,2016.0,Export,Israel,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",715000.0,,30.8124247,34.8594762,59.6749712,14.5208584
2016,2016.0,Export,Israel,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",764000.0,,30.8124247,34.8594762,46.7985624,8.2319736
2016,2016.0,Export,Israel,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",60000.0,,30.8124247,34.8594762,14.8971921,100.83273
2016,2016.0,Export,Israel,Togo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21000.0,,30.8124247,34.8594762,8.7800265,1.0199765
2016,2016.0,Export,Israel,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",875000.0,,30.8124247,34.8594762,38.9597594,34.9249653
2016,2016.0,Export,Israel,Turkmenistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3000.0,,30.8124247,34.8594762,39.3763807,59.3924609
2016,2016.0,Export,Israel,Uganda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",81000.0,,30.8124247,34.8594762,1.5333554,32.2166578
2016,2016.0,Export,Israel,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",72000.0,,30.8124247,34.8594762,49.4871968,31.2718321
2016,2016.0,Export,Israel,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1875000.0,,30.8124247,34.8594762,41.6171214,21.7168387
2016,2016.0,Export,Israel,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",434000.0,,30.8124247,34.8594762,26.2540493,29.2675469
2016,2016.0,Export,Israel,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13162000.0,,30.8124247,34.8594762,54.7023545,-3.2765753
2016,2016.0,Export,Israel,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30918000.0,,30.8124247,34.8594762,39.7837304,-100.445882
2016,2016.0,Export,Israel,Uruguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1000.0,,30.8124247,34.8594762,-32.8755548,-56.0201525
2016,2016.0,Export,Israel,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1433000.0,,30.8124247,34.8594762,,
