yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Re-Export,Georgia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,77009.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2014,2014.0,Re-Export,Georgia,Azerbaijan,35.0,Albuminoidal substances; modified starches; glues; enzymes,34828.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2014,2014.0,Re-Export,Georgia,Armenia,35.0,Albuminoidal substances; modified starches; glues; enzymes,39421.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2014,2014.0,Re-Export,Georgia,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,2186.0,,32.3293809,-83.1137366,32.6475314,54.5643516
2014,2014.0,Re-Export,Georgia,Tajikistan,35.0,Albuminoidal substances; modified starches; glues; enzymes,277.0,,32.3293809,-83.1137366,38.6281733,70.8156541
2014,2014.0,Re-Export,Georgia,Turkey,35.0,Albuminoidal substances; modified starches; glues; enzymes,148.0,,32.3293809,-83.1137366,38.9597594,34.9249653
2014,2014.0,Re-Export,Georgia,Turkmenistan,35.0,Albuminoidal substances; modified starches; glues; enzymes,146.0,,32.3293809,-83.1137366,39.3763807,59.3924609
