yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,Afghanistan,World,36.0,Explosives; pyrotechnic products; matches,6238388.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2016,2016.0,Import,Afghanistan,Japan,36.0,Explosives; pyrotechnic products; matches,77459.0,,33.7680065,66.2385139,36.5748441,139.2394179
2016,2016.0,Import,Afghanistan,Pakistan,36.0,Explosives; pyrotechnic products; matches,4480502.0,,33.7680065,66.2385139,30.3308401,71.247499
2016,2016.0,Import,Afghanistan,Russian Federation,36.0,Explosives; pyrotechnic products; matches,1572795.0,,33.7680065,66.2385139,64.6863136,97.7453061
2016,2016.0,Import,Afghanistan,India,36.0,Explosives; pyrotechnic products; matches,95632.0,,33.7680065,66.2385139,22.3511148,78.6677428
2016,2016.0,Import,Afghanistan,Tajikistan,36.0,Explosives; pyrotechnic products; matches,12000.0,,33.7680065,66.2385139,38.6281733,70.8156541
