,rtTitle,ptTitle,rgDesc,TradeValue
0,Georgia,Afghanistan,Export,139031.0
1,Georgia,Afghanistan,Import,644643.0
2,Georgia,Afghanistan,Re-Export,118033.0
3,Georgia,Algeria,Export,906041.0
4,Georgia,Algeria,Import,135847.0
5,Georgia,Algeria,Re-Import,74958.0
6,Georgia,Armenia,Export,175967172.0
7,Georgia,Armenia,Import,413219560.0
8,Georgia,Armenia,Re-Export,96625554.0
9,Georgia,Armenia,Re-Import,24607.0
10,Georgia,Azerbaijan,Export,434435985.0
11,Georgia,Azerbaijan,Import,481127436.0
12,Georgia,Azerbaijan,Re-Export,359978604.0
13,Georgia,Azerbaijan,Re-Import,199014.0
14,Georgia,Bahrain,Export,51513.0
15,Georgia,Cyprus,Export,458606.0
16,Georgia,Cyprus,Import,5434052.0
17,Georgia,Cyprus,Re-Export,7518.0
18,Georgia,Iraq,Export,18105251.0
19,Georgia,Iraq,Import,8979059.0
20,Georgia,Iraq,Re-Export,2634717.0
21,Georgia,Iraq,Re-Import,18938.0
22,Georgia,Israel,Export,20944002.0
23,Georgia,Israel,Import,10338947.0
24,Georgia,Israel,Re-Export,13048119.0
25,Georgia,Israel,Re-Import,59162.0
26,Georgia,Jordan,Export,1146642.0
27,Georgia,Jordan,Import,335188.0
28,Georgia,Jordan,Re-Export,17503.0
29,Georgia,Kuwait,Export,1977609.0
30,Georgia,Kuwait,Import,19363.0
31,Georgia,Lebanon,Export,204723.0
32,Georgia,Lebanon,Import,387216.0
33,Georgia,Lebanon,Re-Export,31250.0
34,Georgia,Libya,Export,150386.0
35,Georgia,Libya,Re-Export,122176.0
36,Georgia,Malta,Export,344249.0
37,Georgia,Malta,Import,4990684.0
38,Georgia,Malta,Re-Export,20697.0
39,Georgia,Morocco,Export,3491945.0
40,Georgia,Morocco,Import,1053820.0
41,Georgia,Morocco,Re-Export,76826.0
42,Georgia,Oman,Export,601167.0
43,Georgia,Oman,Import,98492.0
44,Georgia,Oman,Re-Export,481022.0
45,Georgia,Pakistan,Export,165109.0
46,Georgia,Pakistan,Import,3816433.0
47,Georgia,Qatar,Export,1068070.0
48,Georgia,Qatar,Import,78811.0
49,Georgia,Qatar,Re-Export,372184.0
50,Georgia,Saudi Arabia,Export,18979792.0
51,Georgia,Saudi Arabia,Import,62182.0
52,Georgia,Saudi Arabia,Re-Export,731947.0
53,Georgia,State of Palestine,Export,190920.0
54,Georgia,State of Palestine,Re-Export,190920.0
55,Georgia,Syria,Export,569752.0
56,Georgia,Syria,Import,311925.0
57,Georgia,Syria,Re-Export,258664.0
58,Georgia,Turkey,Export,189351884.0
59,Georgia,Turkey,Import,1243558938.0
60,Georgia,Turkey,Re-Export,15999408.0
61,Georgia,Turkey,Re-Import,75307.0
62,Georgia,United Arab Emirates,Export,30245889.0
63,Georgia,United Arab Emirates,Import,106298892.0
64,Georgia,United Arab Emirates,Re-Export,25841763.0
65,Georgia,World,Export,3295508660.0
66,Georgia,World,Import,7671291947.0
67,Georgia,World,Re-Export,924323287.0
68,Georgia,World,Re-Import,4389730.0
69,Georgia,Yemen,Export,73890.0
