yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Re-Export,Armenia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,43796.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2016,2016.0,Re-Export,Armenia,Austria,35.0,Albuminoidal substances; modified starches; glues; enzymes,40553.0,,40.7696272,44.6736646,47.59397,14.12456
2016,2016.0,Re-Export,Armenia,Bulgaria,35.0,Albuminoidal substances; modified starches; glues; enzymes,289.0,,40.7696272,44.6736646,42.6073975,25.4856617
2016,2016.0,Re-Export,Armenia,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,2600.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2016,2016.0,Re-Export,Armenia,Italy,35.0,Albuminoidal substances; modified starches; glues; enzymes,354.0,,40.7696272,44.6736646,42.6384261,12.674297
