yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Import,Armenia,World,81.0,Other base metals; cermets; articles thereof,57790.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2009,2009.0,Import,Armenia,China,81.0,Other base metals; cermets; articles thereof,41594.0,,40.7696272,44.6736646,35.000074,104.999927
2009,2009.0,Import,Armenia,France,81.0,Other base metals; cermets; articles thereof,80.0,,40.7696272,44.6736646,46.603354,1.8883335
2009,2009.0,Import,Armenia,Germany,81.0,Other base metals; cermets; articles thereof,8280.0,,40.7696272,44.6736646,51.1638175,10.4478313
2009,2009.0,Import,Armenia,Rep. of Korea,81.0,Other base metals; cermets; articles thereof,733.0,,40.7696272,44.6736646,,
2009,2009.0,Import,Armenia,Russian Federation,81.0,Other base metals; cermets; articles thereof,6871.0,,40.7696272,44.6736646,64.6863136,97.7453061
2009,2009.0,Import,Armenia,USA,81.0,Other base metals; cermets; articles thereof,232.0,,40.7696272,44.6736646,39.7837304,-100.445882
