yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Re-Export,Oman,World,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,1419391.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2007,2007.0,Re-Export,Oman,Iran,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,1252629.0,,21.0000287,57.0036901,32.6475314,54.5643516
2007,2007.0,Re-Export,Oman,Kuwait,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,20624.0,,21.0000287,57.0036901,29.2733964,47.4979476
2007,2007.0,Re-Export,Oman,Morocco,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,17425.0,,21.0000287,57.0036901,31.1728205,-7.3362482
2007,2007.0,Re-Export,Oman,United Arab Emirates,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,53152.0,,21.0000287,57.0036901,24.0002488,53.9994829
2007,2007.0,Re-Export,Oman,Tunisia,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,43961.0,,21.0000287,57.0036901,33.8439408,9.400138
2007,2007.0,Re-Export,Oman,Egypt,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,5592.0,,21.0000287,57.0036901,26.2540493,29.2675469
2007,2007.0,Re-Export,Oman,United Kingdom,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,26008.0,,21.0000287,57.0036901,54.7023545,-3.2765753
