yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Re-Export,Oman,World,4.0,Dairy produce; birds eggs; natural honey;,4688711.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2008,2008.0,Re-Export,Oman,Iran,4.0,Dairy produce; birds eggs; natural honey;,375311.0,,21.0000287,57.0036901,32.6475314,54.5643516
2008,2008.0,Re-Export,Oman,Iraq,4.0,Dairy produce; birds eggs; natural honey;,640510.0,,21.0000287,57.0036901,33.0955793,44.1749775
2008,2008.0,Re-Export,Oman,Jordan,4.0,Dairy produce; birds eggs; natural honey;,1068513.0,,21.0000287,57.0036901,31.1667049,36.941628
2008,2008.0,Re-Export,Oman,India,4.0,Dairy produce; birds eggs; natural honey;,48728.0,,21.0000287,57.0036901,22.3511148,78.6677428
2008,2008.0,Re-Export,Oman,Somalia,4.0,Dairy produce; birds eggs; natural honey;,443998.0,,21.0000287,57.0036901,8.3676771,49.083416
2008,2008.0,Re-Export,Oman,United Arab Emirates,4.0,Dairy produce; birds eggs; natural honey;,2064940.0,,21.0000287,57.0036901,24.0002488,53.9994829
2008,2008.0,Re-Export,Oman,United Rep. of Tanzania,4.0,Dairy produce; birds eggs; natural honey;,46710.0,,21.0000287,57.0036901,,
