yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Export,Bahrain,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",5693787.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2011,2011.0,Export,Bahrain,France,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",3653672.0,,26.1551249,50.5344606,46.603354,1.8883335
2011,2011.0,Export,Bahrain,Germany,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",50917.0,,26.1551249,50.5344606,51.1638175,10.4478313
2011,2011.0,Export,Bahrain,Liberia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",66.0,,26.1551249,50.5344606,5.7499721,-9.3658524
2011,2011.0,Export,Bahrain,Qatar,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",5338.0,,26.1551249,50.5344606,25.3336984,51.2295295
2011,2011.0,Export,Bahrain,Saudi Arabia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1746476.0,,26.1551249,50.5344606,25.6242618,42.3528328
2011,2011.0,Export,Bahrain,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",17981.0,,26.1551249,50.5344606,24.0002488,53.9994829
2011,2011.0,Export,Bahrain,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",206869.0,,26.1551249,50.5344606,38.9597594,34.9249653
2011,2011.0,Export,Bahrain,"Areas, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",12466.0,,26.1551249,50.5344606,,
