yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Export,Algeria,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,2143.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2016,2016.0,Export,Algeria,France,35.0,Albuminoidal substances; modified starches; glues; enzymes,198.0,,28.0000272,2.9999825,46.603354,1.8883335
2016,2016.0,Export,Algeria,Germany,35.0,Albuminoidal substances; modified starches; glues; enzymes,215.0,,28.0000272,2.9999825,51.1638175,10.4478313
2016,2016.0,Export,Algeria,Italy,35.0,Albuminoidal substances; modified starches; glues; enzymes,838.0,,28.0000272,2.9999825,42.6384261,12.674297
2016,2016.0,Export,Algeria,Côte d'Ivoire,35.0,Albuminoidal substances; modified starches; glues; enzymes,723.0,,28.0000272,2.9999825,7.9897371,-5.5679458
2016,2016.0,Export,Algeria,India,35.0,Albuminoidal substances; modified starches; glues; enzymes,92.0,,28.0000272,2.9999825,22.3511148,78.6677428
2016,2016.0,Export,Algeria,Turkey,35.0,Albuminoidal substances; modified starches; glues; enzymes,2.0,,28.0000272,2.9999825,38.9597594,34.9249653
2016,2016.0,Export,Algeria,USA,35.0,Albuminoidal substances; modified starches; glues; enzymes,74.0,,28.0000272,2.9999825,39.7837304,-100.445882
