yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Export,Pakistan,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",94323434.0,,30.3308401,71.247499,-36.8535712,174.7456809
2016,2016.0,Export,Pakistan,Kuwait,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",105485.0,,30.3308401,71.247499,29.2733964,47.4979476
2016,2016.0,Export,Pakistan,Lebanon,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1245351.0,,30.3308401,71.247499,33.8750629,35.843409
2016,2016.0,Export,Pakistan,Latvia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",256787.0,,30.3308401,71.247499,56.8406494,24.7537645
2016,2016.0,Export,Pakistan,Libya,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",6951.0,,30.3308401,71.247499,26.8234472,18.1236723
2016,2016.0,Export,Pakistan,Lithuania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",65067.0,,30.3308401,71.247499,55.3500003,23.7499997
2016,2016.0,Export,Pakistan,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",216550.0,,30.3308401,71.247499,4.5693754,102.2656823
2016,2016.0,Export,Pakistan,Malta,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",209.0,,30.3308401,71.247499,35.8885993,14.4476911
2016,2016.0,Export,Pakistan,Mauritius,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1732.0,,30.3308401,71.247499,-20.2759451,57.5703566
2016,2016.0,Export,Pakistan,Mexico,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1972498.0,,30.3308401,71.247499,23.6585116,-102.0077097
2016,2016.0,Export,Pakistan,"Other Asia, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",246911.0,,30.3308401,71.247499,,
2016,2016.0,Export,Pakistan,Mongolia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4345.0,,30.3308401,71.247499,46.8250388,103.8499736
2016,2016.0,Export,Pakistan,Morocco,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",179760.0,,30.3308401,71.247499,31.1728205,-7.3362482
2016,2016.0,Export,Pakistan,Mozambique,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3700.0,,30.3308401,71.247499,-19.302233,34.9144977
2016,2016.0,Export,Pakistan,Oman,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",101461.0,,30.3308401,71.247499,21.0000287,57.0036901
2016,2016.0,Export,Pakistan,Namibia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",13102.0,,30.3308401,71.247499,-23.2335499,17.3231107
2016,2016.0,Export,Pakistan,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1841716.0,,30.3308401,71.247499,52.2434979,5.6343227
2016,2016.0,Export,Pakistan,New Zealand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",129486.0,,30.3308401,71.247499,-41.5000831,172.8344077
2016,2016.0,Export,Pakistan,Nigeria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",61527.0,,30.3308401,71.247499,9.6000359,7.9999721
2016,2016.0,Export,Pakistan,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",28718.0,,30.3308401,71.247499,60.5000209,9.0999715
2016,2016.0,Export,Pakistan,Panama,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",22050.0,,30.3308401,71.247499,8.559559,-81.1308434
2016,2016.0,Export,Pakistan,Papua New Guinea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",10.0,,30.3308401,71.247499,-5.6816069,144.2489081
2016,2016.0,Export,Pakistan,Paraguay,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",34722.0,,30.3308401,71.247499,-23.3165935,-58.1693445
2016,2016.0,Export,Pakistan,Peru,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",100229.0,,30.3308401,71.247499,-6.8699697,-75.0458515
2016,2016.0,Export,Pakistan,Philippines,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",28348.0,,30.3308401,71.247499,12.7503486,122.7312101
2016,2016.0,Export,Pakistan,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",687576.0,,30.3308401,71.247499,52.215933,19.134422
2016,2016.0,Export,Pakistan,Portugal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",91909.0,,30.3308401,71.247499,39.6621648,-8.1353519
2016,2016.0,Export,Pakistan,Qatar,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",508547.0,,30.3308401,71.247499,25.3336984,51.2295295
2016,2016.0,Export,Pakistan,Romania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",148697.0,,30.3308401,71.247499,45.9852129,24.6859225
2016,2016.0,Export,Pakistan,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1916080.0,,30.3308401,71.247499,64.6863136,97.7453061
2016,2016.0,Export,Pakistan,Rwanda,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1482.0,,30.3308401,71.247499,-1.9646631,30.0644358
2016,2016.0,Export,Pakistan,Saudi Arabia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5448923.0,,30.3308401,71.247499,25.6242618,42.3528328
2016,2016.0,Export,Pakistan,Serbia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",25592.0,,30.3308401,71.247499,44.1534121,20.55144
2016,2016.0,Export,Pakistan,Sierra Leone,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",468.0,,30.3308401,71.247499,8.6400349,-11.8400269
2016,2016.0,Export,Pakistan,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",591789.0,,30.3308401,71.247499,22.3511148,78.6677428
2016,2016.0,Export,Pakistan,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",894991.0,,30.3308401,71.247499,1.357107,103.8194992
2016,2016.0,Export,Pakistan,Slovakia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",17604.0,,30.3308401,71.247499,48.7411522,19.4528646
2016,2016.0,Export,Pakistan,Viet Nam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",868470.0,,30.3308401,71.247499,15.9266657,107.9650855
2016,2016.0,Export,Pakistan,Slovenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11158.0,,30.3308401,71.247499,45.8133113,14.4808369
2016,2016.0,Export,Pakistan,South Africa,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",269106.0,,30.3308401,71.247499,-28.8166236,24.991639
2016,2016.0,Export,Pakistan,Zimbabwe,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",596.0,,30.3308401,71.247499,-18.4554963,29.7468414
2016,2016.0,Export,Pakistan,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1694276.0,,30.3308401,71.247499,39.3260685,-4.8379791
2016,2016.0,Export,Pakistan,South Sudan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5021.0,,30.3308401,71.247499,7.8699431,29.6667897
2016,2016.0,Export,Pakistan,Eswatini,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",287.0,,30.3308401,71.247499,-26.5624806,31.3991317
2016,2016.0,Export,Pakistan,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",192315.0,,30.3308401,71.247499,59.6749712,14.5208584
2016,2016.0,Export,Pakistan,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",506494.0,,30.3308401,71.247499,46.7985624,8.2319736
2016,2016.0,Export,Pakistan,Tajikistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",289751.0,,30.3308401,71.247499,38.6281733,70.8156541
2016,2016.0,Export,Pakistan,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",236788.0,,30.3308401,71.247499,14.8971921,100.83273
2016,2016.0,Export,Pakistan,Trinidad and Tobago,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",388.0,,30.3308401,71.247499,10.7466905,-61.0840075
2016,2016.0,Export,Pakistan,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4573518.0,,30.3308401,71.247499,24.0002488,53.9994829
2016,2016.0,Export,Pakistan,Tunisia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",179176.0,,30.3308401,71.247499,33.8439408,9.400138
2016,2016.0,Export,Pakistan,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",354360.0,,30.3308401,71.247499,38.9597594,34.9249653
2016,2016.0,Export,Pakistan,Uganda,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",30526.0,,30.3308401,71.247499,1.5333554,32.2166578
2016,2016.0,Export,Pakistan,Ukraine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",381862.0,,30.3308401,71.247499,49.4871968,31.2718321
2016,2016.0,Export,Pakistan,North Macedonia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1895.0,,30.3308401,71.247499,41.6171214,21.7168387
2016,2016.0,Export,Pakistan,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",504175.0,,30.3308401,71.247499,26.2540493,29.2675469
2016,2016.0,Export,Pakistan,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5346585.0,,30.3308401,71.247499,54.7023545,-3.2765753
2016,2016.0,Export,Pakistan,United Rep. of Tanzania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",34152.0,,30.3308401,71.247499,,
2016,2016.0,Export,Pakistan,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",22143786.0,,30.3308401,71.247499,39.7837304,-100.445882
2016,2016.0,Export,Pakistan,Uruguay,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",20336.0,,30.3308401,71.247499,-32.8755548,-56.0201525
2016,2016.0,Export,Pakistan,Uzbekistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",342279.0,,30.3308401,71.247499,41.32373,63.9528098
2016,2016.0,Export,Pakistan,Venezuela,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",19919.0,,30.3308401,71.247499,8.0018709,-66.1109318
2016,2016.0,Export,Pakistan,Yemen,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",775341.0,,30.3308401,71.247499,16.3471243,47.8915271
2016,2016.0,Export,Pakistan,Zambia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",538.0,,30.3308401,71.247499,-14.5189121,27.5589884
