yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2004,2004.0,Re-Export,Jordan,World,25.0,Salt; sulfur; earths and stone; plastering materials,4102977.0,,31.1667049,36.941628,-36.8535712,174.7456809
2004,2004.0,Re-Export,Jordan,Gabon,25.0,Salt; sulfur; earths and stone; plastering materials,1000.0,,31.1667049,36.941628,-0.8999695,11.6899699
2004,2004.0,Re-Export,Jordan,Iraq,25.0,Salt; sulfur; earths and stone; plastering materials,155276.0,,31.1667049,36.941628,33.0955793,44.1749775
2004,2004.0,Re-Export,Jordan,Lebanon,25.0,Salt; sulfur; earths and stone; plastering materials,635.0,,31.1667049,36.941628,33.8750629,35.843409
2004,2004.0,Re-Export,Jordan,Saudi Arabia,25.0,Salt; sulfur; earths and stone; plastering materials,1693.0,,31.1667049,36.941628,25.6242618,42.3528328
2004,2004.0,Re-Export,Jordan,Fmr Sudan,25.0,Salt; sulfur; earths and stone; plastering materials,7592.0,,31.1667049,36.941628,18.046398,34.41288
2004,2004.0,Re-Export,Jordan,United Arab Emirates,25.0,Salt; sulfur; earths and stone; plastering materials,1058.0,,31.1667049,36.941628,24.0002488,53.9994829
2004,2004.0,Re-Export,Jordan,Free Zones,25.0,Salt; sulfur; earths and stone; plastering materials,3935724.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
