,rtTitle,ptTitle,rgDesc,TradeValue
0,Armenia,Azerbaijan,Export,232.0
1,Armenia,Bahrain,Export,17089.0
2,Armenia,Cyprus,Export,1152113.0
3,Armenia,Cyprus,Import,10534290.0
4,Armenia,Fmr Sudan,Export,5000.0
5,Armenia,Fmr Sudan,Re-Export,5000.0
6,Armenia,Georgia,Export,34058090.0
7,Armenia,Georgia,Import,39315586.0
8,Armenia,Georgia,Re-Export,3749179.0
9,Armenia,Georgia,Re-Import,13794.0
10,Armenia,Iraq,Export,26069.0
11,Armenia,Iraq,Re-Export,6486.0
12,Armenia,Israel,Export,112239577.0
13,Armenia,Israel,Import,102477803.0
14,Armenia,Israel,Re-Export,1249730.0
15,Armenia,Jordan,Export,28704.0
16,Armenia,Jordan,Import,355707.0
17,Armenia,Jordan,Re-Export,8807.0
18,Armenia,Kuwait,Export,221625.0
19,Armenia,Lebanon,Export,95372.0
20,Armenia,Lebanon,Import,9771823.0
21,Armenia,Malta,Import,219495.0
22,Armenia,Pakistan,Import,273854.0
23,Armenia,Qatar,Import,5467.0
24,Armenia,Saudi Arabia,Export,97763.0
25,Armenia,Saudi Arabia,Import,211542.0
26,Armenia,Saudi Arabia,Re-Export,934.0
27,Armenia,Syria,Export,460976.0
28,Armenia,Syria,Import,2189484.0
29,Armenia,Syria,Re-Export,2780.0
30,Armenia,Turkey,Export,702776.0
31,Armenia,Turkey,Import,53118539.0
32,Armenia,Turkey,Re-Export,154832.0
33,Armenia,United Arab Emirates,Export,10152588.0
34,Armenia,United Arab Emirates,Import,85420502.0
35,Armenia,United Arab Emirates,Re-Export,1739396.0
36,Armenia,United Arab Emirates,Re-Import,23255.0
37,Armenia,World,Export,936977335.0
38,Armenia,World,Import,1691542085.0
39,Armenia,World,Re-Export,131402671.0
40,Armenia,World,Re-Import,1120129.0
