yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Re-Export,Armenia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,3254.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2013,2013.0,Re-Export,Armenia,Bulgaria,35.0,Albuminoidal substances; modified starches; glues; enzymes,54.0,,40.7696272,44.6736646,42.6073975,25.4856617
2013,2013.0,Re-Export,Armenia,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,2866.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2013,2013.0,Re-Export,Armenia,Germany,35.0,Albuminoidal substances; modified starches; glues; enzymes,333.0,,40.7696272,44.6736646,51.1638175,10.4478313
