yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Export,Algeria,World,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,1171670.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2005,2005.0,Export,Algeria,Canada,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,687.0,,28.0000272,2.9999825,61.0666922,-107.991707
2005,2005.0,Export,Algeria,France,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,1049684.0,,28.0000272,2.9999825,46.603354,1.8883335
2005,2005.0,Export,Algeria,Italy,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,21.0,,28.0000272,2.9999825,42.6384261,12.674297
2005,2005.0,Export,Algeria,Libya,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,3908.0,,28.0000272,2.9999825,26.8234472,18.1236723
2005,2005.0,Export,Algeria,Netherlands,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,168.0,,28.0000272,2.9999825,52.2434979,5.6343227
2005,2005.0,Export,Algeria,Spain,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,116053.0,,28.0000272,2.9999825,39.3260685,-4.8379791
2005,2005.0,Export,Algeria,United Arab Emirates,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,208.0,,28.0000272,2.9999825,24.0002488,53.9994829
2005,2005.0,Export,Algeria,United Kingdom,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,941.0,,28.0000272,2.9999825,54.7023545,-3.2765753
