yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Re-Export,Qatar,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,19878.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2006,2006.0,Re-Export,Qatar,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,8303.0,,25.3336984,51.2295295,25.6242618,42.3528328
2006,2006.0,Re-Export,Qatar,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,9920.0,,25.3336984,51.2295295,24.0002488,53.9994829
2006,2006.0,Re-Export,Qatar,Egypt,35.0,Albuminoidal substances; modified starches; glues; enzymes,1655.0,,25.3336984,51.2295295,26.2540493,29.2675469
