yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Import,Jordan,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",26446395.0,,31.1667049,36.941628,-36.8535712,174.7456809
2017,2017.0,Import,Jordan,Czechia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",24554.0,,31.1667049,36.941628,49.7439047,15.3381061
2017,2017.0,Import,Jordan,Denmark,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",26052.0,,31.1667049,36.941628,55.670249,10.3333283
2017,2017.0,Import,Jordan,Finland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3761.0,,31.1667049,36.941628,63.2467777,25.9209164
2017,2017.0,Import,Jordan,France,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",171314.0,,31.1667049,36.941628,46.603354,1.8883335
2017,2017.0,Import,Jordan,Germany,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2783721.0,,31.1667049,36.941628,51.1638175,10.4478313
2017,2017.0,Import,Jordan,Greece,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",766971.0,,31.1667049,36.941628,38.9953683,21.9877132
2017,2017.0,Import,Jordan,"China, Hong Kong SAR",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4138.0,,31.1667049,36.941628,22.350627,114.1849161
2017,2017.0,Import,Jordan,Hungary,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",33157.0,,31.1667049,36.941628,47.1817585,19.5060937
2017,2017.0,Import,Jordan,Indonesia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15504.0,,31.1667049,36.941628,-2.4833826,117.8902853
2017,2017.0,Import,Jordan,Israel,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8919.0,,31.1667049,36.941628,30.8124247,34.8594762
2017,2017.0,Import,Jordan,Italy,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1692952.0,,31.1667049,36.941628,42.6384261,12.674297
2017,2017.0,Import,Jordan,Japan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",367466.0,,31.1667049,36.941628,36.5748441,139.2394179
2017,2017.0,Import,Jordan,Rep. of Korea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",423708.0,,31.1667049,36.941628,,
2017,2017.0,Import,Jordan,Kuwait,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",27387.0,,31.1667049,36.941628,29.2733964,47.4979476
2017,2017.0,Import,Jordan,Lebanon,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",60435.0,,31.1667049,36.941628,33.8750629,35.843409
2017,2017.0,Import,Jordan,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",10278.0,,31.1667049,36.941628,4.5693754,102.2656823
2017,2017.0,Import,Jordan,Mali,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15809.0,,31.1667049,36.941628,16.3700359,-2.2900239
2017,2017.0,Import,Jordan,Mexico,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8447.0,,31.1667049,36.941628,23.6585116,-102.0077097
2017,2017.0,Import,Jordan,"Other Asia, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1249027.0,,31.1667049,36.941628,,
2017,2017.0,Import,Jordan,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",73088.0,,31.1667049,36.941628,52.2434979,5.6343227
2017,2017.0,Import,Jordan,Aruba,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",57638.0,,31.1667049,36.941628,12.51756625,-69.98186415210564
2017,2017.0,Import,Jordan,Pakistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",13567.0,,31.1667049,36.941628,30.3308401,71.247499
2017,2017.0,Import,Jordan,Paraguay,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1000.0,,31.1667049,36.941628,-23.3165935,-58.1693445
2017,2017.0,Import,Jordan,Peru,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1357.0,,31.1667049,36.941628,-6.8699697,-75.0458515
2017,2017.0,Import,Jordan,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1908024.0,,31.1667049,36.941628,52.215933,19.134422
2017,2017.0,Import,Jordan,Portugal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",255831.0,,31.1667049,36.941628,39.6621648,-8.1353519
2017,2017.0,Import,Jordan,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",245329.0,,31.1667049,36.941628,64.6863136,97.7453061
2017,2017.0,Import,Jordan,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",740407.0,,31.1667049,36.941628,22.3511148,78.6677428
2017,2017.0,Import,Jordan,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",25283.0,,31.1667049,36.941628,1.357107,103.8194992
2017,2017.0,Import,Jordan,Viet Nam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",287718.0,,31.1667049,36.941628,15.9266657,107.9650855
2017,2017.0,Import,Jordan,Slovenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",151162.0,,31.1667049,36.941628,45.8133113,14.4808369
2017,2017.0,Import,Jordan,South Africa,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2122.0,,31.1667049,36.941628,-28.8166236,24.991639
2017,2017.0,Import,Jordan,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",552197.0,,31.1667049,36.941628,39.3260685,-4.8379791
2017,2017.0,Import,Jordan,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",123657.0,,31.1667049,36.941628,59.6749712,14.5208584
2017,2017.0,Import,Jordan,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",453886.0,,31.1667049,36.941628,46.7985624,8.2319736
2017,2017.0,Import,Jordan,Syria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",10933.0,,31.1667049,36.941628,34.6401861,39.0494106
2017,2017.0,Import,Jordan,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11350.0,,31.1667049,36.941628,14.8971921,100.83273
2017,2017.0,Import,Jordan,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",35505.0,,31.1667049,36.941628,24.0002488,53.9994829
2017,2017.0,Import,Jordan,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",671517.0,,31.1667049,36.941628,38.9597594,34.9249653
2017,2017.0,Import,Jordan,Ukraine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",62767.0,,31.1667049,36.941628,49.4871968,31.2718321
2017,2017.0,Import,Jordan,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",413204.0,,31.1667049,36.941628,26.2540493,29.2675469
2017,2017.0,Import,Jordan,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",939157.0,,31.1667049,36.941628,54.7023545,-3.2765753
2017,2017.0,Import,Jordan,Free Zones,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",52518.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
2017,2017.0,Import,Jordan,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",624645.0,,31.1667049,36.941628,39.7837304,-100.445882
2017,2017.0,Import,Jordan,Yemen,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1233.0,,31.1667049,36.941628,16.3471243,47.8915271
