yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Export,Algeria,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,23854.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2017,2017.0,Export,Algeria,Canada,35.0,Albuminoidal substances; modified starches; glues; enzymes,1409.0,,28.0000272,2.9999825,61.0666922,-107.991707
2017,2017.0,Export,Algeria,France,35.0,Albuminoidal substances; modified starches; glues; enzymes,98.0,,28.0000272,2.9999825,46.603354,1.8883335
2017,2017.0,Export,Algeria,Germany,35.0,Albuminoidal substances; modified starches; glues; enzymes,1707.0,,28.0000272,2.9999825,51.1638175,10.4478313
2017,2017.0,Export,Algeria,Guinea,35.0,Albuminoidal substances; modified starches; glues; enzymes,13416.0,,28.0000272,2.9999825,10.7226226,-10.7083587
2017,2017.0,Export,Algeria,Niger,35.0,Albuminoidal substances; modified starches; glues; enzymes,14.0,,28.0000272,2.9999825,17.7356214,9.3238432
2017,2017.0,Export,Algeria,Tunisia,35.0,Albuminoidal substances; modified starches; glues; enzymes,4271.0,,28.0000272,2.9999825,33.8439408,9.400138
2017,2017.0,Export,Algeria,USA,35.0,Albuminoidal substances; modified starches; glues; enzymes,2935.0,,28.0000272,2.9999825,39.7837304,-100.445882
