yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Export,Qatar,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,559044.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2015,2015.0,Export,Qatar,Bahrain,35.0,Albuminoidal substances; modified starches; glues; enzymes,18461.0,,25.3336984,51.2295295,26.1551249,50.5344606
2015,2015.0,Export,Qatar,Kuwait,35.0,Albuminoidal substances; modified starches; glues; enzymes,164055.0,,25.3336984,51.2295295,29.2733964,47.4979476
2015,2015.0,Export,Qatar,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,275250.0,,25.3336984,51.2295295,25.6242618,42.3528328
2015,2015.0,Export,Qatar,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,101277.0,,25.3336984,51.2295295,24.0002488,53.9994829
