yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2021,2021.0,Re-Export,Armenia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,22911.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2021,2021.0,Re-Export,Armenia,Germany,35.0,Albuminoidal substances; modified starches; glues; enzymes,1745.0,,40.7696272,44.6736646,51.1638175,10.4478313
2021,2021.0,Re-Export,Armenia,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,21165.0,,40.7696272,44.6736646,32.6475314,54.5643516
