,rtTitle,ptTitle,rgDesc,TradeValue
0,Qatar,Afghanistan,Export,318797.0
1,Qatar,Afghanistan,Import,14200.0
2,Qatar,Afghanistan,Re-Export,190634.0
3,Qatar,Algeria,Export,44161370.0
4,Qatar,Algeria,Import,622171.0
5,Qatar,Algeria,Re-Export,2561863.0
6,Qatar,Armenia,Export,488128.0
7,Qatar,Armenia,Import,2296799.0
8,Qatar,Armenia,Re-Export,144035.0
9,Qatar,Azerbaijan,Export,853411.0
10,Qatar,Azerbaijan,Import,190724.0
11,Qatar,Azerbaijan,Re-Export,411558.0
12,Qatar,Comoros,Export,17211902.0
13,Qatar,Cyprus,Export,1261655.0
14,Qatar,Cyprus,Import,9269462.0
15,Qatar,Cyprus,Re-Export,290430.0
16,Qatar,Djibouti,Export,56582863.0
17,Qatar,Djibouti,Import,233963.0
18,Qatar,Djibouti,Re-Export,221750.0
19,Qatar,Georgia,Export,2355964.0
20,Qatar,Georgia,Import,1695096.0
21,Qatar,Georgia,Re-Export,61722.0
22,Qatar,Iraq,Export,171677007.0
23,Qatar,Iraq,Import,16965600.0
24,Qatar,Iraq,Re-Export,22840842.0
25,Qatar,Jordan,Export,64295138.0
26,Qatar,Jordan,Import,125847806.0
27,Qatar,Jordan,Re-Export,3235994.0
28,Qatar,Kuwait,Export,804436068.0
29,Qatar,Kuwait,Import,253517163.0
30,Qatar,Kuwait,Re-Export,143096199.0
31,Qatar,Lebanon,Export,44731474.0
32,Qatar,Lebanon,Import,117553771.0
33,Qatar,Lebanon,Re-Export,17093080.0
34,Qatar,Libya,Export,5496661.0
35,Qatar,Libya,Import,2761334.0
36,Qatar,Libya,Re-Export,4456356.0
37,Qatar,Malta,Export,30257808.0
38,Qatar,Malta,Import,4851205.0
39,Qatar,Malta,Re-Export,22319503.0
40,Qatar,Mauritania,Export,1376874.0
41,Qatar,Mauritania,Re-Export,560611.0
42,Qatar,Morocco,Export,48601256.0
43,Qatar,Morocco,Import,33316169.0
44,Qatar,Morocco,Re-Export,2870811.0
45,Qatar,Oman,Export,540148516.0
46,Qatar,Oman,Import,906578932.0
47,Qatar,Oman,Re-Export,301135447.0
48,Qatar,Pakistan,Export,1906360259.0
49,Qatar,Pakistan,Import,78067202.0
50,Qatar,Pakistan,Re-Export,7030654.0
51,Qatar,Saudi Arabia,Import,52529.0
52,Qatar,State of Palestine,Export,227074.0
53,Qatar,State of Palestine,Import,2229094.0
54,Qatar,State of Palestine,Re-Export,27075.0
55,Qatar,Syria,Export,781150.0
56,Qatar,Syria,Import,5553431.0
57,Qatar,Syria,Re-Export,781150.0
58,Qatar,Turkey,Export,907349827.0
59,Qatar,Turkey,Import,1098944352.0
60,Qatar,Turkey,Re-Export,5490972.0
61,Qatar,United Arab Emirates,Export,1075534742.0
62,Qatar,United Arab Emirates,Import,14820542.0
63,Qatar,United Arab Emirates,Re-Export,49707254.0
64,Qatar,World,Export,72818159135.0
65,Qatar,World,Import,25553947819.0
66,Qatar,World,Re-Export,2334963532.0
67,Qatar,Yemen,Export,3986465.0
68,Qatar,Yemen,Import,1450712.0
69,Qatar,Yemen,Re-Export,3762197.0
