,rtTitle,ptTitle,rgDesc,TradeValue
0,Syria,Afghanistan,Export,1795367.0
1,Syria,Afghanistan,Import,231906.0
2,Syria,Algeria,Export,496555465.0
3,Syria,Algeria,Import,59463023.0
4,Syria,Armenia,Export,392098.0
5,Syria,Azerbaijan,Export,1675888.0
6,Syria,Azerbaijan,Import,5434154.0
7,Syria,Bahrain,Export,18476095.0
8,Syria,Bahrain,Import,53389138.0
9,Syria,Cyprus,Export,9249926.0
10,Syria,Cyprus,Import,61224678.0
11,Syria,Djibouti,Export,2980426.0
12,Syria,Fmr Sudan,Export,124516195.0
13,Syria,Fmr Sudan,Import,22649723.0
14,Syria,Georgia,Export,3956680.0
15,Syria,Georgia,Import,86787.0
16,Syria,Iraq,Export,2555902819.0
17,Syria,Iraq,Import,416235098.0
18,Syria,Jordan,Export,445564634.0
19,Syria,Jordan,Import,133498202.0
20,Syria,Kuwait,Export,269200410.0
21,Syria,Kuwait,Import,59893016.0
22,Syria,Lebanon,Export,1335458996.0
23,Syria,Lebanon,Import,170365655.0
24,Syria,Libya,Export,119979111.0
25,Syria,Libya,Import,119603833.0
26,Syria,Malta,Export,15851131.0
27,Syria,Malta,Import,1442792260.0
28,Syria,Mauritania,Export,5054607.0
29,Syria,Mauritania,Import,173541.0
30,Syria,Morocco,Export,70963909.0
31,Syria,Morocco,Import,44343261.0
32,Syria,Oman,Export,34465457.0
33,Syria,Oman,Import,15330578.0
34,Syria,Pakistan,Export,7874316.0
35,Syria,Pakistan,Import,12529202.0
36,Syria,Qatar,Export,63809557.0
37,Syria,Qatar,Import,61283670.0
38,Syria,Saudi Arabia,Export,1028054117.0
39,Syria,Saudi Arabia,Import,668066788.0
40,Syria,Turkey,Export,635271576.0
41,Syria,Turkey,Import,497927089.0
42,Syria,United Arab Emirates,Export,183154099.0
43,Syria,United Arab Emirates,Import,325265469.0
44,Syria,World,Export,14369004804.0
45,Syria,World,Import,18082894041.0
46,Syria,Yemen,Export,149566693.0
47,Syria,Yemen,Import,5027712.0
