yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Import,Algeria,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7772093015.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2013,2013.0,Import,Algeria,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",436900525.0,,28.0000272,2.9999825,45.9852129,24.6859225
2013,2013.0,Import,Algeria,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10191718.0,,28.0000272,2.9999825,64.6863136,97.7453061
2013,2013.0,Import,Algeria,Saint Kitts and Nevis,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1767.0,,28.0000272,2.9999825,17.250512,-62.6725973
2013,2013.0,Import,Algeria,San Marino,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",51.0,,28.0000272,2.9999825,43.9458623,12.458306
2013,2013.0,Import,Algeria,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",163163.0,,28.0000272,2.9999825,25.6242618,42.3528328
2013,2013.0,Import,Algeria,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5690028.0,,28.0000272,2.9999825,44.1534121,20.55144
2013,2013.0,Import,Algeria,Seychelles,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2540.0,,28.0000272,2.9999825,-4.6574977,55.4540146
2013,2013.0,Import,Algeria,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",483684769.0,,28.0000272,2.9999825,22.3511148,78.6677428
2013,2013.0,Import,Algeria,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",60589.0,,28.0000272,2.9999825,1.357107,103.8194992
2013,2013.0,Import,Algeria,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2194403.0,,28.0000272,2.9999825,48.7411522,19.4528646
2013,2013.0,Import,Algeria,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",73610.0,,28.0000272,2.9999825,15.9266657,107.9650855
2013,2013.0,Import,Algeria,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",135679849.0,,28.0000272,2.9999825,45.8133113,14.4808369
2013,2013.0,Import,Algeria,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",343255740.0,,28.0000272,2.9999825,-28.8166236,24.991639
2013,2013.0,Import,Algeria,Zimbabwe,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2915.0,,28.0000272,2.9999825,-18.4554963,29.7468414
2013,2013.0,Import,Algeria,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1131615001.0,,28.0000272,2.9999825,39.3260685,-4.8379791
2013,2013.0,Import,Algeria,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33574045.0,,28.0000272,2.9999825,59.6749712,14.5208584
2013,2013.0,Import,Algeria,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",81217.0,,28.0000272,2.9999825,46.7985624,8.2319736
2013,2013.0,Import,Algeria,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41292.0,,28.0000272,2.9999825,34.6401861,39.0494106
2013,2013.0,Import,Algeria,Tajikistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1102584.0,,28.0000272,2.9999825,38.6281733,70.8156541
2013,2013.0,Import,Algeria,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",90855544.0,,28.0000272,2.9999825,14.8971921,100.83273
2013,2013.0,Import,Algeria,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1928767.0,,28.0000272,2.9999825,24.0002488,53.9994829
2013,2013.0,Import,Algeria,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39547451.0,,28.0000272,2.9999825,33.8439408,9.400138
2013,2013.0,Import,Algeria,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",494241260.0,,28.0000272,2.9999825,38.9597594,34.9249653
2013,2013.0,Import,Algeria,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",578524.0,,28.0000272,2.9999825,49.4871968,31.2718321
2013,2013.0,Import,Algeria,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",48542.0,,28.0000272,2.9999825,41.6171214,21.7168387
2013,2013.0,Import,Algeria,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9620645.0,,28.0000272,2.9999825,26.2540493,29.2675469
2013,2013.0,Import,Algeria,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",57783861.0,,28.0000272,2.9999825,54.7023545,-3.2765753
2013,2013.0,Import,Algeria,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",65869028.0,,28.0000272,2.9999825,39.7837304,-100.445882
