yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Import,Algeria,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4886270362.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2015,2015.0,Import,Algeria,Albania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2064.0,,28.0000272,2.9999825,41.000028,19.9999619
2015,2015.0,Import,Algeria,Angola,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",76293.0,,28.0000272,2.9999825,-11.8775768,17.5691241
2015,2015.0,Import,Algeria,Argentina,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8743999.0,,28.0000272,2.9999825,-34.9964963,-64.9672817
2015,2015.0,Import,Algeria,Australia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",46043.0,,28.0000272,2.9999825,-24.7761086,134.755
2015,2015.0,Import,Algeria,Austria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",69676559.0,,28.0000272,2.9999825,47.59397,14.12456
2015,2015.0,Import,Algeria,Bangladesh,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2786.0,,28.0000272,2.9999825,24.4769288,90.2934413
2015,2015.0,Import,Algeria,Belgium,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",49244796.0,,28.0000272,2.9999825,50.6402809,4.6667145
2015,2015.0,Import,Algeria,Bolivia (Plurinational State of),87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",809.0,,28.0000272,2.9999825,-17.0568696,-64.9912286
2015,2015.0,Import,Algeria,Bosnia Herzegovina,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40811.0,,28.0000272,2.9999825,44.3053476,17.5961467
2015,2015.0,Import,Algeria,Brazil,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",59161318.0,,28.0000272,2.9999825,-10.3333333,-53.2
2015,2015.0,Import,Algeria,Belize,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",956.0,,28.0000272,2.9999825,16.8259793,-88.7600927
2015,2015.0,Import,Algeria,Brunei Darussalam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",167748.0,,28.0000272,2.9999825,4.4137155,114.5653908
2015,2015.0,Import,Algeria,Bulgaria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1144514.0,,28.0000272,2.9999825,42.6073975,25.4856617
2015,2015.0,Import,Algeria,Myanmar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2106.0,,28.0000272,2.9999825,17.1750495,95.9999652
2015,2015.0,Import,Algeria,Belarus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",580995.0,,28.0000272,2.9999825,53.4250605,27.6971358
2015,2015.0,Import,Algeria,Cameroon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",785.0,,28.0000272,2.9999825,4.6125522,13.1535811
2015,2015.0,Import,Algeria,Canada,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14240849.0,,28.0000272,2.9999825,61.0666922,-107.991707
2015,2015.0,Import,Algeria,Sri Lanka,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14795.0,,28.0000272,2.9999825,7.5554942,80.7137847
2015,2015.0,Import,Algeria,Chile,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",427.0,,28.0000272,2.9999825,-31.7613365,-71.3187697
2015,2015.0,Import,Algeria,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",879926468.0,,28.0000272,2.9999825,35.000074,104.999927
2015,2015.0,Import,Algeria,Colombia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",144.0,,28.0000272,2.9999825,4.099917,-72.9088133
2015,2015.0,Import,Algeria,Congo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1592.0,,28.0000272,2.9999825,-2.9814344,23.8222636
2015,2015.0,Import,Algeria,Costa Rica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9779.0,,28.0000272,2.9999825,10.2735633,-84.0739102
2015,2015.0,Import,Algeria,Croatia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",319106.0,,28.0000272,2.9999825,45.5643442,17.0118954
2015,2015.0,Import,Algeria,Cyprus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",370951.0,,28.0000272,2.9999825,34.9823018,33.1451285
2015,2015.0,Import,Algeria,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",105418667.0,,28.0000272,2.9999825,49.7439047,15.3381061
2015,2015.0,Import,Algeria,Benin,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",529.0,,28.0000272,2.9999825,9.5293472,2.2584408
2015,2015.0,Import,Algeria,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",623773.0,,28.0000272,2.9999825,55.670249,10.3333283
2015,2015.0,Import,Algeria,El Salvador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12998.0,,28.0000272,2.9999825,13.8000382,-88.9140683
2015,2015.0,Import,Algeria,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11470.0,,28.0000272,2.9999825,58.7523778,25.3319078
2015,2015.0,Import,Algeria,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",150035.0,,28.0000272,2.9999825,63.2467777,25.9209164
2015,2015.0,Import,Algeria,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",414299415.0,,28.0000272,2.9999825,46.603354,1.8883335
2015,2015.0,Import,Algeria,Djibouti,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1019.0,,28.0000272,2.9999825,11.8145966,42.8453061
2015,2015.0,Import,Algeria,Georgia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1782.0,,28.0000272,2.9999825,32.3293809,-83.1137366
2015,2015.0,Import,Algeria,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",482461453.0,,28.0000272,2.9999825,51.1638175,10.4478313
2015,2015.0,Import,Algeria,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2709178.0,,28.0000272,2.9999825,38.9953683,21.9877132
2015,2015.0,Import,Algeria,Honduras,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1596.0,,28.0000272,2.9999825,15.2572432,-86.0755145
2015,2015.0,Import,Algeria,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",605.0,,28.0000272,2.9999825,22.350627,114.1849161
