yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Re-Export,Cyprus,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,197417.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2006,2006.0,Re-Export,Cyprus,Bulgaria,35.0,Albuminoidal substances; modified starches; glues; enzymes,233.0,,34.9823018,33.1451285,42.6073975,25.4856617
2006,2006.0,Re-Export,Cyprus,Greece,35.0,Albuminoidal substances; modified starches; glues; enzymes,146685.0,,34.9823018,33.1451285,38.9953683,21.9877132
2006,2006.0,Re-Export,Cyprus,Jordan,35.0,Albuminoidal substances; modified starches; glues; enzymes,9261.0,,34.9823018,33.1451285,31.1667049,36.941628
2006,2006.0,Re-Export,Cyprus,Lebanon,35.0,Albuminoidal substances; modified starches; glues; enzymes,1537.0,,34.9823018,33.1451285,33.8750629,35.843409
2006,2006.0,Re-Export,Cyprus,Libya,35.0,Albuminoidal substances; modified starches; glues; enzymes,5345.0,,34.9823018,33.1451285,26.8234472,18.1236723
2006,2006.0,Re-Export,Cyprus,Netherlands,35.0,Albuminoidal substances; modified starches; glues; enzymes,32375.0,,34.9823018,33.1451285,52.2434979,5.6343227
2006,2006.0,Re-Export,Cyprus,Fmr Sudan,35.0,Albuminoidal substances; modified starches; glues; enzymes,1981.0,,34.9823018,33.1451285,18.046398,34.41288
