yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Export,Pakistan,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",95722234.0,,30.3308401,71.247499,-36.8535712,174.7456809
2015,2015.0,Export,Pakistan,Afghanistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",110973.0,,30.3308401,71.247499,33.7680065,66.2385139
2015,2015.0,Export,Pakistan,Algeria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",19063.0,,30.3308401,71.247499,28.0000272,2.9999825
2015,2015.0,Export,Pakistan,Azerbaijan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",26517.0,,30.3308401,71.247499,40.3936294,47.7872508
2015,2015.0,Export,Pakistan,Argentina,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",709256.0,,30.3308401,71.247499,-34.9964963,-64.9672817
2015,2015.0,Export,Pakistan,Australia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1589269.0,,30.3308401,71.247499,-24.7761086,134.755
2015,2015.0,Export,Pakistan,Austria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",165691.0,,30.3308401,71.247499,47.59397,14.12456
2015,2015.0,Export,Pakistan,Bahrain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",44070.0,,30.3308401,71.247499,26.1551249,50.5344606
2015,2015.0,Export,Pakistan,Bangladesh,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1745105.0,,30.3308401,71.247499,24.4769288,90.2934413
2015,2015.0,Export,Pakistan,Barbados,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",34696.0,,30.3308401,71.247499,13.1500331,-59.5250305
2015,2015.0,Export,Pakistan,Belgium,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",730288.0,,30.3308401,71.247499,50.6402809,4.6667145
2015,2015.0,Export,Pakistan,Bolivia (Plurinational State of),82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",852.0,,30.3308401,71.247499,-17.0568696,-64.9912286
2015,2015.0,Export,Pakistan,Bosnia Herzegovina,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",42945.0,,30.3308401,71.247499,44.3053476,17.5961467
2015,2015.0,Export,Pakistan,Botswana,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2412.0,,30.3308401,71.247499,-23.1681782,24.5928742
2015,2015.0,Export,Pakistan,Brazil,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4166190.0,,30.3308401,71.247499,-10.3333333,-53.2
2015,2015.0,Export,Pakistan,Brunei Darussalam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2002.0,,30.3308401,71.247499,4.4137155,114.5653908
2015,2015.0,Export,Pakistan,Bulgaria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",69419.0,,30.3308401,71.247499,42.6073975,25.4856617
2015,2015.0,Export,Pakistan,Myanmar,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",152150.0,,30.3308401,71.247499,17.1750495,95.9999652
2015,2015.0,Export,Pakistan,Belarus,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1212.0,,30.3308401,71.247499,53.4250605,27.6971358
2015,2015.0,Export,Pakistan,Canada,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",641103.0,,30.3308401,71.247499,61.0666922,-107.991707
2015,2015.0,Export,Pakistan,Sri Lanka,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",160528.0,,30.3308401,71.247499,7.5554942,80.7137847
2015,2015.0,Export,Pakistan,Chile,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",71168.0,,30.3308401,71.247499,-31.7613365,-71.3187697
2015,2015.0,Export,Pakistan,China,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2975841.0,,30.3308401,71.247499,35.000074,104.999927
2015,2015.0,Export,Pakistan,Colombia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",203314.0,,30.3308401,71.247499,4.099917,-72.9088133
2015,2015.0,Export,Pakistan,Costa Rica,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",25.0,,30.3308401,71.247499,10.2735633,-84.0739102
2015,2015.0,Export,Pakistan,Croatia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",863.0,,30.3308401,71.247499,45.5643442,17.0118954
2015,2015.0,Export,Pakistan,Cyprus,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",7312.0,,30.3308401,71.247499,34.9823018,33.1451285
2015,2015.0,Export,Pakistan,Czechia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",219119.0,,30.3308401,71.247499,49.7439047,15.3381061
2015,2015.0,Export,Pakistan,Denmark,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",144940.0,,30.3308401,71.247499,55.670249,10.3333283
2015,2015.0,Export,Pakistan,Dominican Rep.,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",16885.0,,30.3308401,71.247499,,
2015,2015.0,Export,Pakistan,Ecuador,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",35667.0,,30.3308401,71.247499,-1.3397668,-79.3666965
2015,2015.0,Export,Pakistan,El Salvador,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",12000.0,,30.3308401,71.247499,13.8000382,-88.9140683
2015,2015.0,Export,Pakistan,Ethiopia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5433.0,,30.3308401,71.247499,10.2116702,38.6521203
2015,2015.0,Export,Pakistan,Estonia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",184520.0,,30.3308401,71.247499,58.7523778,25.3319078
2015,2015.0,Export,Pakistan,Finland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1851857.0,,30.3308401,71.247499,63.2467777,25.9209164
2015,2015.0,Export,Pakistan,France,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3238876.0,,30.3308401,71.247499,46.603354,1.8883335
2015,2015.0,Export,Pakistan,Djibouti,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",29965.0,,30.3308401,71.247499,11.8145966,42.8453061
