,rtTitle,ptTitle,rgDesc,TradeValue
0,Yemen,Afghanistan,Import,28457.0
1,Yemen,Algeria,Export,296954.0
2,Yemen,Algeria,Import,88411.0
3,Yemen,Armenia,Export,2351685.0
4,Yemen,Armenia,Import,79752110.0
5,Yemen,Armenia,Re-Export,2351685.0
6,Yemen,Bahrain,Export,248686.0
7,Yemen,Bahrain,Import,10199571.0
8,Yemen,Comoros,Export,36745.0
9,Yemen,Cyprus,Import,884232.0
10,Yemen,Djibouti,Export,12149062.0
11,Yemen,Djibouti,Import,166253.0
12,Yemen,Djibouti,Re-Export,20278.0
13,Yemen,Fmr Sudan,Export,10031201.0
14,Yemen,Fmr Sudan,Import,8524811.0
15,Yemen,Fmr Sudan,Re-Export,32165.0
16,Yemen,Iraq,Export,10551596.0
17,Yemen,Iraq,Import,1160630.0
18,Yemen,Jordan,Export,13348609.0
19,Yemen,Jordan,Import,32840527.0
20,Yemen,Jordan,Re-Export,25792.0
21,Yemen,Kuwait,Export,19754545.0
22,Yemen,Kuwait,Import,388841175.0
23,Yemen,Kuwait,Re-Export,403302.0
24,Yemen,Lebanon,Export,1906319.0
25,Yemen,Lebanon,Import,9587329.0
26,Yemen,Lebanon,Re-Export,67404.0
27,Yemen,Libya,Export,6219228.0
28,Yemen,Malta,Import,948302.0
29,Yemen,Mauritania,Export,616845.0
30,Yemen,Morocco,Export,44888.0
31,Yemen,Morocco,Import,2580321.0
32,Yemen,Morocco,Re-Export,16302.0
33,Yemen,Oman,Export,20033002.0
34,Yemen,Oman,Import,47412776.0
35,Yemen,Oman,Re-Export,15913.0
36,Yemen,Pakistan,Export,1699378.0
37,Yemen,Pakistan,Import,176861469.0
38,Yemen,Pakistan,Re-Export,86165.0
39,Yemen,Qatar,Export,887648.0
40,Yemen,Qatar,Import,13026447.0
41,Yemen,Qatar,Re-Export,1451.0
42,Yemen,Saudi Arabia,Export,346973340.0
43,Yemen,Saudi Arabia,Import,864841419.0
44,Yemen,Saudi Arabia,Re-Export,2529071.0
45,Yemen,Syria,Export,7247484.0
46,Yemen,Syria,Import,39684488.0
47,Yemen,Syria,Re-Export,112112.0
48,Yemen,Turkey,Export,740135.0
49,Yemen,Turkey,Import,210566895.0
50,Yemen,Turkey,Re-Export,590135.0
51,Yemen,United Arab Emirates,Export,192612649.0
52,Yemen,United Arab Emirates,Import,1055721637.0
53,Yemen,United Arab Emirates,Re-Export,1632269.0
54,Yemen,World,Export,6890106349.0
55,Yemen,World,Import,9244035250.0
56,Yemen,World,Re-Export,141884104.0
