yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Export,Algeria,World,64.0,Footwear; gaiters and the like; parts of such articles,309274.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2014,2014.0,Export,Algeria,France,64.0,Footwear; gaiters and the like; parts of such articles,294140.0,,28.0000272,2.9999825,46.603354,1.8883335
2014,2014.0,Export,Algeria,Italy,64.0,Footwear; gaiters and the like; parts of such articles,210.0,,28.0000272,2.9999825,42.6384261,12.674297
2014,2014.0,Export,Algeria,Senegal,64.0,Footwear; gaiters and the like; parts of such articles,11.0,,28.0000272,2.9999825,14.4750607,-14.4529612
2014,2014.0,Export,Algeria,Tunisia,64.0,Footwear; gaiters and the like; parts of such articles,14913.0,,28.0000272,2.9999825,33.8439408,9.400138
