yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2003,2003.0,Export,Oman,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,76213.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2003,2003.0,Export,Oman,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,37163.0,,21.0000287,57.0036901,24.0002488,53.9994829
2003,2003.0,Export,Oman,Yemen,35.0,Albuminoidal substances; modified starches; glues; enzymes,39051.0,,21.0000287,57.0036901,16.3471243,47.8915271
