yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Export,State of Palestine,World,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,1117301.0,,31.46242095,34.262716572130714,-36.8535712,174.7456809
2013,2013.0,Export,State of Palestine,Canada,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,47376.0,,31.46242095,34.262716572130714,61.0666922,-107.991707
2013,2013.0,Export,State of Palestine,Israel,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,1060185.0,,31.46242095,34.262716572130714,30.8124247,34.8594762
2013,2013.0,Export,State of Palestine,Jordan,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,9740.0,,31.46242095,34.262716572130714,31.1667049,36.941628
