,rtTitle,ptTitle,rgDesc,TradeValue
0,Morocco,Afghanistan,Import,9635.0
1,Morocco,Algeria,Export,88397824.0
2,Morocco,Algeria,Import,977750673.0
3,Morocco,Azerbaijan,Export,2313469.0
4,Morocco,Bahrain,Export,2054150.0
5,Morocco,Bahrain,Import,403807.0
6,Morocco,Comoros,Export,274.0
7,Morocco,Cyprus,Export,126352.0
8,Morocco,Cyprus,Import,99773.0
9,Morocco,Djibouti,Export,57947.0
10,Morocco,Djibouti,Import,3436.0
11,Morocco,Fmr Sudan,Export,892284.0
12,Morocco,Georgia,Export,9053.0
13,Morocco,Georgia,Import,379881.0
14,Morocco,Iraq,Export,2633923.0
15,Morocco,Iraq,Import,483956821.0
16,Morocco,Jordan,Export,23762176.0
17,Morocco,Jordan,Import,2571139.0
18,Morocco,Kuwait,Export,6709635.0
19,Morocco,Kuwait,Import,58909261.0
20,Morocco,Lebanon,Export,23324529.0
21,Morocco,Lebanon,Import,2172955.0
22,Morocco,Libya,Export,39690487.0
23,Morocco,Libya,Import,82220513.0
24,Morocco,Malta,Export,69008562.0
25,Morocco,Malta,Import,8788664.0
26,Morocco,Mauritania,Export,26671885.0
27,Morocco,Mauritania,Import,1413166.0
28,Morocco,Oman,Export,1450293.0
29,Morocco,Oman,Import,2883599.0
30,Morocco,Pakistan,Export,43682217.0
31,Morocco,Pakistan,Import,2723694.0
32,Morocco,Qatar,Export,4817819.0
33,Morocco,Qatar,Import,13787.0
34,Morocco,Saudi Arabia,Export,17108704.0
35,Morocco,Saudi Arabia,Import,2422469959.0
36,Morocco,State of Palestine,Import,57918.0
37,Morocco,Syria,Export,19642865.0
38,Morocco,Syria,Import,11659248.0
39,Morocco,Turkey,Export,135299328.0
40,Morocco,Turkey,Import,649259765.0
41,Morocco,United Arab Emirates,Export,16848183.0
42,Morocco,United Arab Emirates,Import,110451410.0
43,Morocco,World,Export,11921653556.0
44,Morocco,World,Import,28438224837.0
45,Morocco,Yemen,Export,7666732.0
