yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Re-Export,Oman,World,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3349737.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2012,2012.0,Re-Export,Oman,Bahrain,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,5030.0,,21.0000287,57.0036901,26.1551249,50.5344606
2012,2012.0,Re-Export,Oman,Iran,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,4941.0,,21.0000287,57.0036901,32.6475314,54.5643516
2012,2012.0,Re-Export,Oman,Saudi Arabia,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,114726.0,,21.0000287,57.0036901,25.6242618,42.3528328
2012,2012.0,Re-Export,Oman,United Arab Emirates,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,248172.0,,21.0000287,57.0036901,24.0002488,53.9994829
2012,2012.0,Re-Export,Oman,United Rep. of Tanzania,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,6044.0,,21.0000287,57.0036901,,
2012,2012.0,Re-Export,Oman,Yemen,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2970824.0,,21.0000287,57.0036901,16.3471243,47.8915271
