yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Export,Georgia,World,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,3818494.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2011,2011.0,Export,Georgia,Azerbaijan,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,119348.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2011,2011.0,Export,Georgia,Armenia,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,2557806.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2011,2011.0,Export,Georgia,Italy,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,2677.0,,32.3293809,-83.1137366,42.6384261,12.674297
2011,2011.0,Export,Georgia,Netherlands,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,30450.0,,32.3293809,-83.1137366,52.2434979,5.6343227
2011,2011.0,Export,Georgia,Sweden,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,56103.0,,32.3293809,-83.1137366,59.6749712,14.5208584
2011,2011.0,Export,Georgia,Turkey,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,1052110.0,,32.3293809,-83.1137366,38.9597594,34.9249653
