yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Re-Import,Pakistan,World,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",15646.0,,30.3308401,71.247499,-36.8535712,174.7456809
2020,2020.0,Re-Import,Pakistan,Rep. of Korea,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",12776.0,,30.3308401,71.247499,,
2020,2020.0,Re-Import,Pakistan,United Kingdom,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",2870.0,,30.3308401,71.247499,54.7023545,-3.2765753
