yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Re-Export,Pakistan,World,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",10340.0,,30.3308401,71.247499,-36.8535712,174.7456809
2015,2015.0,Re-Export,Pakistan,China,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",244.0,,30.3308401,71.247499,35.000074,104.999927
2015,2015.0,Re-Export,Pakistan,Rep. of Korea,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",377.0,,30.3308401,71.247499,,
2015,2015.0,Re-Export,Pakistan,Malaysia,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",8575.0,,30.3308401,71.247499,4.5693754,102.2656823
2015,2015.0,Re-Export,Pakistan,"Other Asia, nes",68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",675.0,,30.3308401,71.247499,,
2015,2015.0,Re-Export,Pakistan,United Arab Emirates,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",470.0,,30.3308401,71.247499,24.0002488,53.9994829
