yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Export,Azerbaijan,World,64.0,Footwear; gaiters and the like; parts of such articles,491102.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2012,2012.0,Export,Azerbaijan,Georgia,64.0,Footwear; gaiters and the like; parts of such articles,710.0,,40.3936294,47.7872508,32.3293809,-83.1137366
2012,2012.0,Export,Azerbaijan,Russian Federation,64.0,Footwear; gaiters and the like; parts of such articles,472170.0,,40.3936294,47.7872508,64.6863136,97.7453061
2012,2012.0,Export,Azerbaijan,Spain,64.0,Footwear; gaiters and the like; parts of such articles,8425.0,,40.3936294,47.7872508,39.3260685,-4.8379791
2012,2012.0,Export,Azerbaijan,Turkey,64.0,Footwear; gaiters and the like; parts of such articles,6030.0,,40.3936294,47.7872508,38.9597594,34.9249653
2012,2012.0,Export,Azerbaijan,Turkmenistan,64.0,Footwear; gaiters and the like; parts of such articles,3767.0,,40.3936294,47.7872508,39.3763807,59.3924609
