yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
1991.0,1991.0,Export,Oman,World,1.0,Live animals,19266812.0,,21.0000287,57.0036901,-36.8535712,174.7456809,1.01991.0Oman,21170776.0,
1991.0,1991.0,Export,Oman,World,2.0,Meat and edible meat offal,2264062.0,,21.0000287,57.0036901,-36.8535712,174.7456809,2.01991.0Oman,62826104.0,
1991.0,1991.0,Export,Oman,World,3.0,"Fish, crustaceans, molluscs, aquatic invertebrates ne",34515600.0,,21.0000287,57.0036901,-36.8535712,174.7456809,3.01991.0Oman,2466929.0,
1991.0,1991.0,Export,Oman,World,4.0,"Dairy products, eggs, honey, edible animal product nes",2977555.0,,21.0000287,57.0036901,-36.8535712,174.7456809,4.01991.0Oman,76305000.0,
1991.0,1991.0,Export,Oman,World,5.0,"Products of animal origin, nes",10052.0,,21.0000287,57.0036901,-36.8535712,174.7456809,5.01991.0Oman,16855.0,
1991.0,1991.0,Export,Oman,World,6.0,"Live trees, plants, bulbs, roots, cut flowers etc",53808.0,,21.0000287,57.0036901,-36.8535712,174.7456809,6.01991.0Oman,2277805.0,
1991.0,1991.0,Export,Oman,World,7.0,Edible vegetables and certain roots and tubers,2512911.0,,21.0000287,57.0036901,-36.8535712,174.7456809,7.01991.0Oman,35368664.0,
1991.0,1991.0,Export,Oman,World,8.0,"Edible fruit, nuts, peel of citrus fruit, melons",4726785.0,,21.0000287,57.0036901,-36.8535712,174.7456809,8.01991.0Oman,60008084.0,
1991.0,1991.0,Export,Oman,World,9.0,"Coffee, tea, mate and spices",575783.0,,21.0000287,57.0036901,-36.8535712,174.7456809,9.01991.0Oman,18124612.0,
1991.0,1991.0,Export,Oman,World,10.0,Cereals,4826427.0,,21.0000287,57.0036901,-36.8535712,174.7456809,10.01991.0Oman,76015536.0,
1991.0,1991.0,Export,Oman,World,11.0,"Milling products, malt, starches, inulin, wheat glute",2019586.0,,21.0000287,57.0036901,-36.8535712,174.7456809,11.01991.0Oman,1332364.0,
1991.0,1991.0,Export,Oman,World,12.0,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",740276.0,,21.0000287,57.0036901,-36.8535712,174.7456809,12.01991.0Oman,3142558.0,
1991.0,1991.0,Export,Oman,World,13.0,"Lac, gums, resins, vegetable saps and extracts nes",5123.0,,21.0000287,57.0036901,-36.8535712,174.7456809,13.01991.0Oman,13399.0,
