yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Re-Export,Armenia,World,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,16770.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2012,2012.0,Re-Export,Armenia,France,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,79.0,,40.7696272,44.6736646,46.603354,1.8883335
2012,2012.0,Re-Export,Armenia,Georgia,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,13762.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2012,2012.0,Re-Export,Armenia,Greece,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,586.0,,40.7696272,44.6736646,38.9953683,21.9877132
2012,2012.0,Re-Export,Armenia,Italy,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,192.0,,40.7696272,44.6736646,42.6384261,12.674297
2012,2012.0,Re-Export,Armenia,United Arab Emirates,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,2151.0,,40.7696272,44.6736646,24.0002488,53.9994829
