yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Import,Afghanistan,World,25.0,Salt; sulfur; earths and stone; plastering materials,460899.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2011,2011.0,Import,Afghanistan,China,25.0,Salt; sulfur; earths and stone; plastering materials,48800.0,,33.7680065,66.2385139,35.000074,104.999927
2011,2011.0,Import,Afghanistan,Iran,25.0,Salt; sulfur; earths and stone; plastering materials,17331.0,,33.7680065,66.2385139,32.6475314,54.5643516
2011,2011.0,Import,Afghanistan,Pakistan,25.0,Salt; sulfur; earths and stone; plastering materials,303684.0,,33.7680065,66.2385139,30.3308401,71.247499
2011,2011.0,Import,Afghanistan,India,25.0,Salt; sulfur; earths and stone; plastering materials,70662.0,,33.7680065,66.2385139,22.3511148,78.6677428
2011,2011.0,Import,Afghanistan,Tajikistan,25.0,Salt; sulfur; earths and stone; plastering materials,2128.0,,33.7680065,66.2385139,38.6281733,70.8156541
2011,2011.0,Import,Afghanistan,United Arab Emirates,25.0,Salt; sulfur; earths and stone; plastering materials,18294.0,,33.7680065,66.2385139,24.0002488,53.9994829
