yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Export,Georgia,World,81.0,Other base metals; cermets; articles thereof,16479.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2010,2010.0,Export,Georgia,Bulgaria,81.0,Other base metals; cermets; articles thereof,15979.0,,32.3293809,-83.1137366,42.6073975,25.4856617
2010,2010.0,Export,Georgia,Israel,81.0,Other base metals; cermets; articles thereof,500.0,,32.3293809,-83.1137366,30.8124247,34.8594762
