,rtTitle,ptTitle,rgDesc,TradeValue
0,Saudi Arabia,Afghanistan,Export,173600.0
1,Saudi Arabia,Afghanistan,Import,38667.0
2,Saudi Arabia,Afghanistan,Re-Export,146667.0
3,Saudi Arabia,Algeria,Export,34636576.0
4,Saudi Arabia,Algeria,Import,251734.0
5,Saudi Arabia,Algeria,Re-Export,1360535.0
6,Saudi Arabia,Armenia,Import,390934.0
7,Saudi Arabia,Azerbaijan,Export,1397068.0
8,Saudi Arabia,Bahrain,Export,425345332.0
9,Saudi Arabia,Bahrain,Import,257665122.0
10,Saudi Arabia,Bahrain,Re-Export,65620082.0
11,Saudi Arabia,Comoros,Export,53333.0
12,Saudi Arabia,Comoros,Import,144800.0
13,Saudi Arabia,Comoros,Re-Export,53333.0
14,Saudi Arabia,Cyprus,Export,5403207.0
15,Saudi Arabia,Cyprus,Import,5609605.0
16,Saudi Arabia,Cyprus,Re-Export,241600.0
17,Saudi Arabia,Djibouti,Export,18514421.0
18,Saudi Arabia,Djibouti,Import,179734.0
19,Saudi Arabia,Djibouti,Re-Export,7317076.0
20,Saudi Arabia,Fmr Sudan,Export,176935686.0
21,Saudi Arabia,Fmr Sudan,Import,126845490.0
22,Saudi Arabia,Fmr Sudan,Re-Export,89275847.0
23,Saudi Arabia,Georgia,Import,1443735.0
24,Saudi Arabia,Iraq,Export,11499749.0
25,Saudi Arabia,Iraq,Re-Export,1058402.0
26,Saudi Arabia,Jordan,Export,428216268.0
27,Saudi Arabia,Jordan,Import,159302867.0
28,Saudi Arabia,Jordan,Re-Export,44638189.0
29,Saudi Arabia,Kuwait,Export,746097198.0
30,Saudi Arabia,Kuwait,Import,122807620.0
31,Saudi Arabia,Kuwait,Re-Export,41619783.0
32,Saudi Arabia,Lebanon,Export,35689642.0
33,Saudi Arabia,Lebanon,Import,83945171.0
34,Saudi Arabia,Lebanon,Re-Export,3242137.0
35,Saudi Arabia,Libya,Export,15296018.0
36,Saudi Arabia,Libya,Import,120533.0
37,Saudi Arabia,Libya,Re-Export,4373871.0
38,Saudi Arabia,Malta,Export,83507036.0
39,Saudi Arabia,Malta,Import,10729081.0
40,Saudi Arabia,Malta,Re-Export,116266.0
41,Saudi Arabia,Mauritania,Export,2452803.0
42,Saudi Arabia,Mauritania,Import,158400.0
43,Saudi Arabia,Mauritania,Re-Export,1949069.0
44,Saudi Arabia,Morocco,Export,118298280.0
45,Saudi Arabia,Morocco,Import,57992339.0
46,Saudi Arabia,Morocco,Re-Export,1414935.0
47,Saudi Arabia,Oman,Export,259130460.0
48,Saudi Arabia,Oman,Import,146081248.0
49,Saudi Arabia,Oman,Re-Export,10525344.0
50,Saudi Arabia,Pakistan,Export,169083946.0
51,Saudi Arabia,Pakistan,Import,135437236.0
52,Saudi Arabia,Pakistan,Re-Export,5572273.0
53,Saudi Arabia,Qatar,Export,335445484.0
54,Saudi Arabia,Qatar,Import,167227143.0
55,Saudi Arabia,Qatar,Re-Export,13405615.0
56,Saudi Arabia,State of Palestine,Import,1491736.0
57,Saudi Arabia,Syria,Export,79900367.0
58,Saudi Arabia,Syria,Import,372933805.0
59,Saudi Arabia,Syria,Re-Export,1224535.0
60,Saudi Arabia,Turkey,Export,114042008.0
61,Saudi Arabia,Turkey,Import,533907867.0
62,Saudi Arabia,Turkey,Re-Export,2142936.0
63,Saudi Arabia,United Arab Emirates,Export,1575321971.0
64,Saudi Arabia,United Arab Emirates,Import,923106751.0
65,Saudi Arabia,United Arab Emirates,Re-Export,232846691.0
66,Saudi Arabia,World,Export,92752091671.0
67,Saudi Arabia,World,Import,38705755578.0
68,Saudi Arabia,World,Re-Export,1020134610.0
69,Saudi Arabia,Yemen,Export,120467881.0
70,Saudi Arabia,Yemen,Import,106445468.0
71,Saudi Arabia,Yemen,Re-Export,32219504.0
