yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,Algeria,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3487296612.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2016,2016.0,Import,Algeria,Albania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3390.0,,28.0000272,2.9999825,41.000028,19.9999619
2016,2016.0,Import,Algeria,Angola,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2211.0,,28.0000272,2.9999825,-11.8775768,17.5691241
2016,2016.0,Import,Algeria,Argentina,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1094735.0,,28.0000272,2.9999825,-34.9964963,-64.9672817
2016,2016.0,Import,Algeria,Australia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",70259.0,,28.0000272,2.9999825,-24.7761086,134.755
2016,2016.0,Import,Algeria,Austria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",68929678.0,,28.0000272,2.9999825,47.59397,14.12456
2016,2016.0,Import,Algeria,Bangladesh,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18307.0,,28.0000272,2.9999825,24.4769288,90.2934413
2016,2016.0,Import,Algeria,Belgium,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22320596.0,,28.0000272,2.9999825,50.6402809,4.6667145
2016,2016.0,Import,Algeria,Bhutan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",445.0,,28.0000272,2.9999825,27.549511,90.5119273
2016,2016.0,Import,Algeria,Bosnia Herzegovina,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58269.0,,28.0000272,2.9999825,44.3053476,17.5961467
2016,2016.0,Import,Algeria,Brazil,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45719279.0,,28.0000272,2.9999825,-10.3333333,-53.2
2016,2016.0,Import,Algeria,Belize,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7650.0,,28.0000272,2.9999825,16.8259793,-88.7600927
2016,2016.0,Import,Algeria,Bulgaria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",202279.0,,28.0000272,2.9999825,42.6073975,25.4856617
2016,2016.0,Import,Algeria,Myanmar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",612.0,,28.0000272,2.9999825,17.1750495,95.9999652
2016,2016.0,Import,Algeria,Belarus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1409.0,,28.0000272,2.9999825,53.4250605,27.6971358
2016,2016.0,Import,Algeria,Canada,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12712353.0,,28.0000272,2.9999825,61.0666922,-107.991707
2016,2016.0,Import,Algeria,Sri Lanka,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11212.0,,28.0000272,2.9999825,7.5554942,80.7137847
2016,2016.0,Import,Algeria,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",464817159.0,,28.0000272,2.9999825,35.000074,104.999927
2016,2016.0,Import,Algeria,Costa Rica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30.0,,28.0000272,2.9999825,10.2735633,-84.0739102
2016,2016.0,Import,Algeria,Croatia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",368697.0,,28.0000272,2.9999825,45.5643442,17.0118954
2016,2016.0,Import,Algeria,Cuba,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1275.0,,28.0000272,2.9999825,23.0131338,-80.8328748
